dataset,image,method,height,width,gt_vessel_pixels,pred_vessel_pixels,dice,iou,sensitivity,specificity,precision,terminal_dice,terminal_iou,terminal_sensitivity,terminal_specificity,terminal_precision,gt_endpoint_count,pred_endpoint_count,endpoint_recall,endpoint_precision,missed_endpoint_count,pred_skeleton_pixels,gt_skeleton_pixels,skeleton_overlap,pred_skeleton_components,gt_skeleton_components,component_ratio,pruned_pred_skeleton_pixels,pruned_gt_skeleton_pixels,pruned_skeleton_overlap,pruned_pred_skeleton_components,pruned_gt_skeleton_components,pruned_component_ratio
HRF,12_dr.jpg,baseline,1066,1600,115949,335641,0.44104165282667906,0.28290791323986875,0.8588689855022467,0.8515045126257272,0.2967009393965576,0.33445473220399535,0.2008079508079508,0.6359107890863807,0.9887203133960054,0.22689449022459202,672,6896,0.7931547619047619,0.10426334106728538,139,72326,31970,0.2945573975602127,27290,12855,2.1229093737845197,39643,28229,0.2770909348542279,14845,11328,1.3104696327683616
HRF,12_dr.jpg,multiscale_line,1066,1600,115949,341037,0.4416327852494387,0.2833945562183354,0.8702964234275414,0.8489435731490749,0.29589164812029195,0.3342276734380989,0.20064427059364934,0.6416845918713914,0.9885570617533227,0.22596077180672938,672,6870,0.7946428571428571,0.10349344978165939,138,72613,31970,0.29840475445730374,27262,12855,2.120731232983275,40080,28229,0.2830776860675192,14943,11328,1.3191207627118644
HRF,12_dr.jpg,connected_recovery,1066,1600,115949,363201,0.4285589063967442,0.27271713088148575,0.8854927597478202,0.8361093095276888,0.28268644634789003,0.3225716516114643,0.1923012997373932,0.6549303747311219,0.9874761826461735,0.2139818753467727,672,6801,0.7961309523809523,0.10336715188942802,137,74710,31970,0.29693462621207384,27300,12855,2.1236872812135354,42803,28229,0.28548655637819265,15376,11328,1.3573446327683616
HRF,12_dr.jpg,clean_recovery,1066,1600,115949,345802,0.4402849154630959,0.2822854762565954,0.8766871641842534,0.8464121999105464,0.29395723564351856,0.33324588252441334,0.19993703872118648,0.6471187591984603,0.9883566806756614,0.2244032663316583,672,6864,0.7961309523809523,0.10416666666666667,137,72414,31970,0.29721614013137315,27060,12855,2.105017502917153,40011,28229,0.2830068369407347,14771,11328,1.3039371468926553
HRF,12_g.jpg,baseline,1066,1600,140973,297955,0.5699385776254875,0.39854132746210735,0.8872691933916423,0.8895110464027529,0.4197982916883422,0.3586594444283521,0.2185161654666102,0.6571489226196794,0.9888508229379093,0.2466337343637957,616,4967,0.814935064935065,0.17737064626535132,114,60793,37612,0.34531532489630967,23077,14380,1.6047983310152991,37089,33251,0.33132838110132024,14052,12636,1.1120607787274455
HRF,12_g.jpg,multiscale_line,1066,1600,140973,299624,0.5701400599640942,0.39873839667805305,0.8909578429912111,0.8887766860727828,0.41919539155741864,0.3583494556899887,0.21828607612748893,0.6586349644411421,0.9887954042586308,0.24613248710829036,616,4947,0.8133116883116883,0.17667273094804933,115,60864,37612,0.3471498457938956,23037,14380,1.6020166898470098,37280,33251,0.334816997985023,14093,12636,1.1153054764165875
HRF,12_g.jpg,connected_recovery,1066,1600,140973,313807,0.561330753331281,0.39017359593322715,0.905428699112596,0.8810157309058325,0.40675000876334816,0.3565404426331579,0.21694506629929394,0.6686126738138202,0.9884363619641559,0.24308262262185004,616,4940,0.8084415584415584,0.17388663967611337,118,61926,37612,0.3442784217802829,22987,14380,1.5985396383866481,38605,33251,0.3349072208354636,14145,12636,1.1194207027540362
HRF,12_g.jpg,clean_recovery,1066,1600,140973,303794,0.568176146161923,0.39681986344821524,0.8962921977967412,0.8865921398518625,0.415916706715735,0.35733992412921023,0.2175373526015606,0.6599087145738244,0.9887052015146987,0.24500492610837438,616,4950,0.814935064935065,0.17737373737373738,114,60961,37612,0.34598000638094223,23005,14380,1.5997913769123784,37441,33251,0.33442603229978046,14051,12636,1.1119816397594176
HRF,12_h.jpg,baseline,1066,1600,179112,306155,0.6515547111177971,0.48318957876140817,0.8826265130197865,0.903002185408598,0.5163691594127158,0.5173415342559371,0.3489283244987324,0.7384465309108645,0.9946064537566005,0.39813293011636314,302,5458,0.8311258278145696,0.07621839501648955,51,63006,30506,0.5512686028977906,24194,11888,2.0351615074024227,36874,28342,0.5293204431585633,14133,11047,1.2793518602335476
HRF,12_h.jpg,multiscale_line,1066,1600,179112,307947,0.6529599083478593,0.48473680359951715,0.8877964625485729,0.9024348701070694,0.5163713236368596,0.5170798194054008,0.3486902573529412,0.7401536398000244,0.9945758186495927,0.3973293185834915,302,5428,0.8278145695364238,0.07553426676492263,52,62830,30506,0.5556939618435718,24139,11888,2.030534993270525,36905,28342,0.5369769247053843,14188,11047,1.2843305874898163
HRF,12_h.jpg,connected_recovery,1066,1600,179112,320473,0.6497512935736661,0.48120860289016315,0.9061536915449551,0.896383070158429,0.5064482811344482,0.5134010321291826,0.34535274356103024,0.7521034020241434,0.9943095288732938,0.38971378024894165,302,5427,0.8344370860927153,0.07610097659848904,50,63823,30506,0.547433291811447,24064,11888,2.024226110363392,38247,28342,0.535953708277468,14262,11047,1.2910292387073414
HRF,12_h.jpg,clean_recovery,1066,1600,179112,311456,0.6532223871104516,0.4850261697689977,0.8945520121488231,0.9009287986541656,0.5144386365971437,0.5173437367483674,0.3489303283377188,0.7438117302767955,0.9945322225357739,0.39659319940185944,302,5413,0.8278145695364238,0.0759283207094033,52,62884,30506,0.5525798203632072,24086,11888,2.0260767160161506,37098,28342,0.5358831416272669,14203,11047,1.2856884221960714
HRF,13_dr.jpg,baseline,1066,1600,116457,315450,0.4688740863195086,0.3062283004488102,0.8694625484084254,0.8652135144540171,0.32098589316848947,0.3200918079096045,0.1905412506568576,0.6339160839160839,0.9921700355319198,0.21410014170996694,446,6902,0.8408071748878924,0.0867864387134164,71,69757,29125,0.30269527896995707,26316,11684,2.252310852447792,37466,26297,0.27984180705023387,14192,10649,1.3327072964597615
HRF,13_dr.jpg,multiscale_line,1066,1600,116457,321791,0.47202497216188094,0.3089219153206537,0.8881561434692633,0.8625932342149196,0.32142601875130133,0.32029957328224334,0.19068851099128992,0.643006993006993,0.9920182601124785,0.21326684448567784,446,6858,0.827354260089686,0.08675998833479148,77,69741,29125,0.3107639484978541,26110,11684,2.234679904142417,37685,26297,0.2919724683423965,14129,10649,1.3267912480045074
HRF,13_dr.jpg,connected_recovery,1066,1600,116457,344619,0.45805463741335484,0.29706281981675325,0.9067638699262389,0.8495918869478707,0.306422454942995,0.31183998012175423,0.1847218133647336,0.6582167832167832,0.9913746852719015,0.20431974819558257,446,6798,0.8340807174887892,0.08428949691085613,74,71618,29125,0.30969957081545063,26138,11684,2.237076343717905,40172,26297,0.29710613377951856,14498,10649,1.3614423889567095
HRF,13_dr.jpg,clean_recovery,1066,1600,116457,326675,0.4711011617305904,0.30813102210466653,0.896296487115416,0.8601164275335825,0.3195224611617051,0.3202079272254711,0.1906235494352468,0.6461538461538462,0.9919588441537049,0.21284192340915634,446,6860,0.8452914798206278,0.08717201166180757,69,69402,29125,0.3088755364806867,25940,11684,2.220130092434098,37413,26297,0.2904133551355668,13987,10649,1.3134566625974269
HRF,13_g.jpg,baseline,1066,1600,116099,294316,0.48527466101385186,0.32037138913821894,0.8577334860765381,0.8774873372209265,0.3383506163443374,0.34588709075993734,0.209107303877367,0.6174943416322727,0.9913614657417839,0.2402237530429378,508,6009,0.8385826771653543,0.11100016641704111,82,65535,32910,0.3043451838347007,24420,12331,1.9803746654772525,36860,29517,0.2907138259308195,13701,10969,1.24906554836357
HRF,13_g.jpg,multiscale_line,1066,1600,116099,299654,0.4866399039814505,0.32156253178720373,0.871333947751488,0.8751224440877986,0.33759269023607225,0.345238535845146,0.20863341534332364,0.6209559313007589,0.9912584087170931,0.23908140250153784,508,5980,0.8326771653543307,0.11153846153846154,85,65741,32910,0.30814342145244605,24338,12331,1.9737247587381397,37254,29517,0.2971846732391503,13727,10969,1.2514358647096362
HRF,13_g.jpg,connected_recovery,1066,1600,116099,324153,0.47187519874980693,0.30879362625601997,0.8946847087399546,0.8614149975369628,0.3204412731025164,0.34247690510742224,0.206619688234038,0.644121954466782,0.9906341775961095,0.2332465528878604,508,5973,0.8307086614173228,0.10781851665829566,86,67304,32910,0.3053175326648435,24242,12331,1.9659395020679589,39280,29517,0.2995900667412,13859,10969,1.2634697784665876
HRF,13_g.jpg,clean_recovery,1066,1600,116099,306750,0.48352485166099485,0.3188478572765267,0.8805329933935693,0.8713300589304442,0.3332648736756316,0.3449187066466033,0.2083998580805393,0.625615763546798,0.9911447515412914,0.2380928252938792,508,5990,0.8366141732283464,0.11118530884808013,83,65712,32910,0.30273473108477666,24191,12331,1.9618035844619253,37306,29517,0.2914252803469187,13592,10969,1.2391284529127542
HRF,13_h.jpg,baseline,1066,1600,148533,297970,0.590217758895237,0.4186588124650501,0.8871227269361017,0.8932589284854152,0.44221565929455986,0.5064964258418378,0.3391330523780855,0.7571236559139785,0.9946000376878503,0.3805309734513274,280,5866,0.8535714285714285,0.06870098874872145,41,64012,27429,0.5327208429034963,24680,10645,2.3184593705965244,35941,25467,0.502022224839989,13618,9873,1.3793173300921706
HRF,13_h.jpg,multiscale_line,1066,1600,148533,302615,0.5949621853582416,0.4234492332933678,0.903556785360829,0.8918434466853385,0.44349420881317847,0.5067091802843098,0.3393238434163701,0.7689516129032258,0.9944528195223065,0.3778482266693085,280,5793,0.825,0.06801311928189194,49,63843,27429,0.5511684713259689,24523,10645,2.3037106622827617,36268,25467,0.5284878470177092,13701,9873,1.387724096019447
HRF,13_h.jpg,connected_recovery,1066,1600,148533,319215,0.5869656310663006,0.41539373986298384,0.9242121279446318,0.8831527480834158,0.4300424478799555,0.5008705992270778,0.3341076487252125,0.7926075268817204,0.9939876101191878,0.36611411187682374,280,5767,0.8107142857142857,0.06519854343679556,53,65240,27429,0.5385540850924204,24579,10645,2.308971348050728,38124,25467,0.5223622727451211,13986,9873,1.4165907019143118
HRF,13_h.jpg,clean_recovery,1066,1600,148533,307400,0.5936705612447443,0.4221418857378133,0.9111577898514135,0.8894954423926523,0.44026350032530903,0.5078557008689546,0.3403529411764706,0.7776881720430108,0.9943703773496019,0.37703636126677964,280,5813,0.8285714285714286,0.06795114398761397,48,63711,27429,0.5476320682489336,24414,10645,2.293471113198685,36056,25467,0.5239721993167629,13568,9873,1.37425301326851
HRF,14_dr.jpg,baseline,1066,1600,130470,351438,0.4593615378868996,0.2981630987304127,0.8483559438951483,0.8471535682769041,0.31494886722551346,0.35662179898055735,0.21700531183834182,0.6174170365673219,0.9897066158531912,0.25071885326810006,609,6372,0.7750410509031199,0.09855618330194602,137,73903,34650,0.28375180375180376,26947,12870,2.093783993783994,43345,30797,0.26681170243854924,15333,11445,1.3397116644823066
HRF,14_dr.jpg,multiscale_line,1066,1600,130470,355545,0.4596113288684506,0.29837361016867653,0.8560511995094657,0.8451835721496004,0.31413463837207667,0.35549097953747427,0.2161684582535709,0.6205876136123442,0.9895633492086139,0.2490879782811572,609,6338,0.7684729064039408,0.10018933417481855,141,74610,34650,0.2855988455988456,26986,12870,2.096814296814297,44163,30797,0.2709354807286424,15502,11445,1.3544779379641765
HRF,14_dr.jpg,connected_recovery,1066,1600,130470,369822,0.4543106825613841,0.29392108584552357,0.8710354870851537,0.8373607257813641,0.3072937791694383,0.35192025798885956,0.21353351359043687,0.6343267808074403,0.989006790721038,0.2435086011035378,609,6270,0.7733990147783252,0.09808612440191387,138,76035,34650,0.28963924963924964,26979,12870,2.096270396270396,46096,30797,0.27882585966165535,15793,11445,1.3799038881607688
HRF,14_dr.jpg,clean_recovery,1066,1600,130470,358821,0.45982860915079166,0.29855677873438147,0.8622288648731509,0.8436154476138478,0.31351286574643067,0.3559515925100849,0.21650919211894823,0.6248150496723737,0.9894796296056099,0.24886344502441488,609,6304,0.7733990147783252,0.09946065989847716,138,74336,34650,0.2867243867243867,26835,12870,2.085081585081585,44144,30797,0.27272136896450955,15448,11445,1.3497597204019223
HRF,14_g.jpg,baseline,1066,1600,120283,307918,0.4802744505500921,0.316027094973784,0.8548755850785231,0.8706309211343851,0.3339428029540332,0.29957904583723105,0.17617934259386606,0.5999063378083047,0.9909327598849808,0.19963636363636364,436,5933,0.8669724770642202,0.10787122872071464,58,67523,33191,0.29917748787321863,24793,12462,1.9894880436527043,39158,30090,0.28075772681954136,14155,11245,1.2587816807469987
HRF,14_g.jpg,multiscale_line,1066,1600,120283,312635,0.48080236903986434,0.31648441206164624,0.8652428023910278,0.8684420844537717,0.3328929902282214,0.3015168474275348,0.1775212471026678,0.6097408679363097,0.9908209421643438,0.20027688047992617,436,5898,0.8646788990825688,0.10715496778569006,59,67799,33191,0.29893645867855745,24751,12462,1.986117798106243,39692,30090,0.2826188102359588,14214,11245,1.2640284570920408
HRF,14_g.jpg,connected_recovery,1066,1600,120283,332055,0.47017053619196264,0.3073352601156069,0.8840650798533458,0.857620274052445,0.32024212856303924,0.2967684553809665,0.1742384682332463,0.6250390259132064,0.9902459636745422,0.1945767324326951,436,5828,0.8623853211009175,0.10483870967741936,60,69110,33191,0.294146003434666,24668,12462,1.9794575509549028,41690,30090,0.2825191093386507,14451,11245,1.2851044908848377
HRF,14_g.jpg,clean_recovery,1066,1600,120283,318252,0.47881697013921354,0.3147661791776846,0.8728498624078216,0.8654761161332403,0.3298926636753265,0.3009399577978132,0.17712143792620694,0.6122385263815173,0.9907385501596639,0.1995015005849738,436,5892,0.8623853211009175,0.10709436524100475,60,67788,33191,0.2958030791479618,24674,12462,1.9799390146043974,39725,30090,0.2803256895978731,14162,11245,1.2594041796353934
HRF,14_h.jpg,baseline,1066,1600,148746,293118,0.6082505024170333,0.4370402169883115,0.9034326973498447,0.898040535592933,0.4584570036640534,0.6211577089293323,0.45049220853750055,0.7971410717075457,0.9941806405725905,0.5088252891902673,351,5542,0.7692307692307693,0.07975460122699386,81,61803,27808,0.5646576524741082,23680,10674,2.218474798575979,35132,25784,0.531453614644741,13244,9841,1.3457981912407275
HRF,14_h.jpg,multiscale_line,1066,1600,148746,297270,0.6090229946907735,0.43783829090358123,0.9130800155970581,0.8962953494675802,0.45688094997813433,0.6185468451242829,0.4477508650519031,0.8086236525542884,0.9939047659555363,0.5008224479922593,351,5495,0.7692307692307693,0.07970882620564149,81,61807,27808,0.5694044879171462,23520,10674,2.203485103991006,35532,25784,0.5454933291964009,13237,9841,1.3450868814144903
HRF,14_h.jpg,connected_recovery,1066,1600,148746,313608,0.5977108449369963,0.42623936923347433,0.9289459884635554,0.8873169866923938,0.4406041937705671,0.6067801459018738,0.435523613963039,0.8283861896578659,0.9931781582917749,0.47871620096600914,351,5436,0.7378917378917379,0.07505518763796909,92,63162,27808,0.551388089758343,23538,10674,2.205171444631816,37434,25784,0.538861309339125,13508,9841,1.372624733258815
HRF,14_h.jpg,clean_recovery,1066,1600,148746,302523,0.6058869543443046,0.43460389114954223,0.9190768155110053,0.8934941876373764,0.45189621946099967,0.6171431947069943,0.4462813447819215,0.8160443680674895,0.9937340426914493,0.49620024698394605,351,5493,0.7578347578347578,0.07900964864372838,85,61739,27808,0.5628236478711163,23453,10674,2.197208169383549,35520,25784,0.5410719826248837,13211,9841,1.3424448734884666
HRF,15_dr.jpg,baseline,1066,1600,111689,322897,0.4452973634677601,0.28641963614405047,0.8663341958473977,0.8581244498594965,0.29966212135758463,0.33119053741321675,0.19845916795069338,0.6248382923673997,0.9921820201763429,0.2253061224489796,404,6433,0.8415841584158416,0.08238768848126846,64,67389,26721,0.2912316155832491,25552,9790,2.6100102145045967,36252,23886,0.2725864523151637,13475,8678,1.5527771375893062
HRF,15_dr.jpg,multiscale_line,1066,1600,111689,328811,0.4441816118047673,0.28549708319106776,0.8759233227981269,0.8550860117032884,0.2975295838642868,0.330539839196835,0.19799204974008766,0.6282341526520052,0.9920925776855107,0.22426831380245915,404,6403,0.8366336633663366,0.08230516945181945,66,68557,26721,0.29519853298903487,25640,9790,2.6189989785495404,37818,23886,0.2781127020011722,13828,8678,1.5934547130675272
HRF,15_dr.jpg,connected_recovery,1066,1600,111689,343165,0.43705892440211586,0.2796387728404439,0.8899623060462535,0.8470642338248497,0.28965366514650387,0.33132154006243497,0.19855325517585432,0.6435963777490298,0.9918436686485239,0.22308166582590663,404,6340,0.8242574257425742,0.08170347003154574,71,70331,26721,0.29493656674525653,25627,9790,2.617671092951992,40066,23886,0.2809176923721008,14153,8678,1.6309057386494583
HRF,15_dr.jpg,clean_recovery,1066,1600,111689,332246,0.44360097762059764,0.2850175123744464,0.8815997994430964,0.853328699030247,0.2963617319696851,0.3318651533118753,0.19894384076368438,0.6335705045278137,0.9920502101898535,0.22481064952949276,404,6347,0.8341584158415841,0.08240113439420199,67,67995,26721,0.2944500580068111,25345,9790,2.5888661899897856,37519,23886,0.27752658461023194,13672,8678,1.5754782207882
HRF,15_g.jpg,baseline,1066,1600,125063,298017,0.5027937978632883,0.3358213432095959,0.850459368478287,0.8787399472457779,0.3568957475580252,0.3388301519142641,0.20397080545659918,0.6078456758156395,0.9909922750542443,0.23487918355095302,528,5889,0.8106060606060606,0.11920529801324503,100,65701,32351,0.2871317733609471,24254,12090,2.0061207609594707,38199,28842,0.27203383953956034,13860,10841,1.2784798450327461
HRF,15_g.jpg,multiscale_line,1066,1600,125063,301492,0.505163460749493,0.3379389301005285,0.8614858111511798,0.877413815684163,0.3573560824167805,0.33884445719614104,0.20398117362580423,0.6116002071465562,0.9909092301204564,0.23433702068554987,528,5861,0.8068181818181818,0.12011602115679917,102,65606,32351,0.29077926493771444,24147,12090,1.99727047146402,38319,28842,0.2771999167880175,13843,10841,1.2769117240107002
HRF,15_g.jpg,connected_recovery,1066,1600,125063,321015,0.49555907262855375,0.3293974948517206,0.8837865715679297,0.8668262748673394,0.34431101350404186,0.3332756052786533,0.19995843724023274,0.6228638011393061,0.9903785671038403,0.22750271906180547,528,5795,0.7973484848484849,0.11613459879206212,107,67031,32351,0.288924608203765,24121,12090,1.9951199338296113,40314,28842,0.278517439844671,14089,10841,1.2996033576238355
HRF,15_g.jpg,clean_recovery,1066,1600,125063,307155,0.5038290862481433,0.33674567632431895,0.8706172089267009,0.8745533954598975,0.35448552033989356,0.3392309338660198,0.20426135143262167,0.6156136716727084,0.9908385535810624,0.23412112259970458,528,5858,0.8087121212121212,0.11915329463980881,101,65614,32351,0.2863589997218015,24104,12090,1.9937138130686518,38405,28842,0.2732126759586714,13817,10841,1.2745134212711005
HRF,15_h.jpg,baseline,1066,1600,133700,288774,0.5835530707215119,0.41198371690407276,0.9219745699326851,0.8947095871238628,0.426866684673828,0.6802772380593336,0.5154698075063725,0.826160456434458,0.9949408863529271,0.5781819974366558,353,6098,0.6968838526912181,0.06379140701869465,107,62778,25129,0.5857773886744398,24078,9443,2.5498252673938366,34275,23483,0.5667504151939701,13145,8814,1.4913773542092126
HRF,15_h.jpg,multiscale_line,1066,1600,133700,293189,0.5847749649206234,0.41320281257448555,0.9335602094240838,0.8928863159234048,0.42572197456248356,0.6808047228749928,0.5160757733750434,0.8366556314714376,0.9947859853624477,0.573899598975697,353,6088,0.6798866855524079,0.06225361366622865,113,62395,25129,0.5831509411436985,23896,9443,2.530551731441279,34021,23483,0.5662819912276966,13039,8814,1.4793510324483776
HRF,15_h.jpg,connected_recovery,1066,1600,133700,316329,0.5640169855720409,0.39277413444665554,0.9492296185489902,0.8794980596730072,0.4012025454510968,0.6662846540056756,0.49957035885265355,0.8599704162851307,0.9939446719675914,0.5438065119593782,353,6031,0.6572237960339944,0.05919416348864202,121,63931,25129,0.5556528313900274,23952,9443,2.536482050195912,36132,23483,0.5471191926074181,13340,8814,1.5135012480145225
HRF,15_h.jpg,clean_recovery,1066,1600,133700,299241,0.580730399754239,0.4091755362432054,0.9402468212415857,0.889604936700808,0.420099518448341,0.6778971170152629,0.5127415768770309,0.8446854969359724,0.994566049604973,0.5661143369683237,353,6081,0.6770538243626062,0.062325275448117085,114,62454,25129,0.5761868757212782,23853,9443,2.5259980938261144,34187,23483,0.5630456074607163,13014,8814,1.4765146358066712
