dataset,image,height,width,gt_vessel_pixels,pred_vessel_pixels,dice,iou,sensitivity,specificity,precision,terminal_dice,terminal_iou,terminal_sensitivity,terminal_specificity,terminal_precision,gt_endpoint_count,pred_endpoint_count,endpoint_recall,endpoint_precision,missed_endpoint_count
HRF,10_g.jpg,2336,3504,536598,1632089,0.4134547770148482,0.2606006882280453,0.8354988278003272,0.8452344998774962,0.27469519125488867,0.3748949808631795,0.2306896947880366,0.5876499853672812,0.9980597162625551,0.2752444485058942,312,37354,0.8653846153846154,0.014911388338598276,42
HRF,10_h.jpg,2336,3504,705438,1729587,0.4584963193396372,0.29743446291560105,0.7913168839784644,0.843398834156472,0.3227504600809326,0.485195211118243,0.3203021370670597,0.6091374115338799,0.9984250538454374,0.40316297189500044,316,41087,0.9177215189873418,0.016355538248107673,26
HRF,11_dr.jpg,2336,3504,692937,1657044,0.46379438812484014,0.3019090573160402,0.7864409029969536,0.8515710638784039,0.32887117059052146,0.38109596984633226,0.23540368221219285,0.5546459616845303,0.9980340111543471,0.29026986440528246,330,37999,0.8818181818181818,0.017737308876549382,39
HRF,11_g.jpg,2336,3504,625693,1563665,0.4606985244076117,0.2992906404057824,0.8060134922398045,0.8598681341241812,0.32252240729312226,0.35907270573636413,0.2188230441358449,0.5494562402900052,0.9978582678860813,0.26667225201072386,359,38372,0.8913649025069638,0.020509746690295007,39
HRF,11_h.jpg,2336,3504,765355,1668522,0.5052079460054884,0.3379787473819039,0.803296509462929,0.8579896816558623,0.36847401472680613,0.6360969584684267,0.46637989585691647,0.6911426380368099,0.9987684457552716,0.5891726251276813,370,38109,0.7432432432432432,0.012936576661680967,95
HRF,12_dr.jpg,2336,3504,556724,1705398,0.3797151524099938,0.23435086304409866,0.7714433004504925,0.8327460274597502,0.2518362282587408,0.35740883410374935,0.21758843072112566,0.5736218444100979,0.9980576441792501,0.2595701030447149,300,41495,0.84,0.01342330401253163,48
HRF,12_g.jpg,2336,3504,676424,1667711,0.47884528834730083,0.3147906552036686,0.8297147942710489,0.8526456534361799,0.3365325287175056,0.40006996523602334,0.25005466273095006,0.607180780461906,0.9973660620522489,0.2983142586977078,432,35566,0.8842592592592593,0.025023899229601305,50
HRF,12_h.jpg,2336,3504,859295,1707727,0.5287878327493882,0.359423232433961,0.7898393450444842,0.8595392960107147,0.39743179091271613,0.5797228435057299,0.4081758555750373,0.6545009631905034,0.9985806018194404,0.5202797781640592,380,35354,0.8210526315789474,0.016009503875091927,68
HRF,13_dr.jpg,2336,3504,559479,1601540,0.39269252144474437,0.24431698768534316,0.7583984385472913,0.8456264305754166,0.2649374976585037,0.3634703954192772,0.2220982708787587,0.521490653649244,0.9986153753021453,0.27894535727932745,239,47018,0.8661087866108786,0.011548768556722957,32
HRF,13_g.jpg,2336,3504,556981,1577513,0.4111822286687149,0.258797601643253,0.7878778629791681,0.850730753111775,0.2781802749010626,0.3814791796146675,0.23569618308885645,0.5609577773715957,0.9981527700741901,0.2890102646200207,308,39052,0.8831168831168831,0.016644474034620507,36
HRF,13_h.jpg,2336,3504,712528,1681402,0.47149331851808535,0.3084666388641259,0.792054487683291,0.8505194025920082,0.3356490595348406,0.5722617392963235,0.4008169809880125,0.6925004946903238,0.9986496018510234,0.48759985138398665,295,38011,0.8067796610169492,0.012601615321880508,57
HRF,14_dr.jpg,2336,3504,624936,1753358,0.4010404096381692,0.2508133489148511,0.7631117426424466,0.8311649318396573,0.27199008987326034,0.3926332031121762,0.24427106735835954,0.5471680849117028,0.9983421443614008,0.3061642432930575,274,39550,0.8576642335766423,0.012262958280657396,39
HRF,14_g.jpg,2336,3504,578169,1604476,0.4103993090951575,0.25817761117199023,0.7746489348270142,0.8479595907810719,0.27914284788304716,0.3689274501198474,0.22618702653475184,0.5318279151255597,0.9983017882415686,0.28242104719077893,286,39723,0.8671328671328671,0.014198323389472094,38
HRF,14_h.jpg,2336,3504,714054,1630860,0.49476441353499534,0.3286956659700911,0.8123895391665056,0.8593589594300315,0.35569576787707097,0.7198591730371747,0.562328110997806,0.7336814095069145,0.9981420247308849,0.706548115936402,732,37138,0.7937158469945356,0.026361139533631322,151
HRF,15_dr.jpg,2336,3504,535043,1667361,0.3642310856682062,0.22266658968574018,0.749644421102603,0.8344811530944991,0.2405549847933351,0.4017771373679155,0.2513899323816679,0.5107357280960618,0.9987599560981892,0.33113412944514087,219,38135,0.8264840182648402,0.011354398846204275,38
HRF,15_g.jpg,2336,3504,599188,1728622,0.3972978894325568,0.24789253524592406,0.7717394206826572,0.8330900392768089,0.2675061407294365,0.35663867591578435,0.21701781019735625,0.5265474800107807,0.9980577946769922,0.2696324239775498,312,42049,0.8685897435897436,0.015053865728079145,41
HRF,15_h.jpg,2336,3504,641245,1630839,0.4688215752586612,0.3061835039491619,0.8305733378038035,0.8544242327678891,0.3265809807099291,0.7617840419997162,0.6152271234090666,0.7555021858641199,0.9985056653017377,0.7681712388874051,789,40348,0.8174904942965779,0.02716367601863785,144
LES,111.png,1444,1620,121773,373958,0.37127393687302185,0.22795357996556892,0.755717605708983,0.8728608297516085,0.24608645890715,0.34938366718027736,0.2116686114352392,0.3231207695048094,0.9993674226066382,0.380293501048218,52,10113,0.7307692307692307,0.0077128448531593,14
LES,119.png,1444,1620,122193,347388,0.42954463660156605,0.2735159792584236,0.8253582447439706,0.8888022887690018,0.2903180305594897,0.38173947264856356,0.23589494163424124,0.34421575585521647,0.9994461711767622,0.4284452296819788,48,9237,0.5625,0.005521273140630075,21
LES,12.png,1444,1620,152528,360708,0.49282980928851444,0.3269901516933968,0.8291526801636421,0.8928826862854132,0.3506132384089069,0.34908845374746794,0.2114519427402863,0.31553249923710713,0.9993095043114243,0.3906309029089535,59,9545,0.559322033898305,0.006286013619696176,26
LES,15.png,1444,1620,151353,275902,0.46046974289358816,0.2990975596407266,0.6499309561092281,0.918857896081542,0.3565360164116244,0.47073270568972575,0.3078158458244111,0.3884260301733844,0.9995018928499995,0.5972991689750693,62,10418,0.6129032258064516,0.00921482050297562,24
LES,224.png,1444,1620,192850,330385,0.5193307022657123,0.35074050840413146,0.7045164635727249,0.9093755678032827,0.41123537690875794,0.49492193421252084,0.3288347265585658,0.4811376363100501,0.9986525152905003,0.5095193508114857,111,9557,0.6846846846846847,0.02082243381814377,35
LES,240.png,1444,1620,139722,300022,0.4773731989521176,0.3135195036785022,0.7512131232017865,0.9113180920894107,0.3498443447480518,0.5305241781952025,0.3610295387804457,0.514398227910411,0.9992608823933707,0.5476939203354297,69,10547,0.6521739130434783,0.012420593533706267,24
LES,275.png,1444,1620,147604,323161,0.5040646607118201,0.3369561821780829,0.8038264545676269,0.9066864810309553,0.36714826355903096,0.43336006415396955,0.27661752661752664,0.40136660724896017,0.9993501473085054,0.47089578250261416,60,8628,0.5666666666666667,0.00927213722763097,26
LES,279.png,1444,1620,181260,333217,0.5195723035237727,0.3509609451109833,0.7373606973408363,0.9075249534295327,0.4011019845926228,0.379263670817542,0.23400701519959913,0.3407101167315175,0.9991970599117493,0.42765567765567764,70,10496,0.6,0.009813262195121951,28
LES,304.png,1444,1620,98082,308800,0.310763317128799,0.183966711284409,0.6445831039334434,0.8904255670404846,0.20473445595854922,0.5965991902834008,0.42510962381721673,0.6095301125082727,0.9994388462233195,0.5842055185537584,45,12575,0.8666666666666667,0.0075546719681908545,6
LES,318.png,1444,1620,139082,339892,0.43713437472597677,0.2797005498469085,0.7527070361369552,0.8930987120250087,0.3080037188283337,0.45251816587321475,0.2924222797927461,0.4249411764705882,0.999175171196944,0.48392282958199356,66,10703,0.6666666666666666,0.01065121928431281,22
LES,33.png,1444,1620,202837,325829,0.5384117760552031,0.3683744622695718,0.7016471353845699,0.9141053611072235,0.43679353280401684,0.41808286126846606,0.2642887234938913,0.36508244422890396,0.999157714346918,0.4890852390852391,85,9218,0.6,0.012909524842699067,34
LES,34.png,1958,2196,321981,574002,0.4910740493960265,0.32544608912018885,0.683260813526264,0.9110045359392044,0.38326869941219716,0.39509803921568626,0.24618204031765425,0.36948264571054357,0.999109067682665,0.4245297215951844,139,18424,0.7194244604316546,0.014003473729917499,39
LES,367.png,1444,1620,138092,373708,0.45778819851504493,0.2968387338718669,0.8483329953943748,0.8834447580124914,0.31347469147034585,0.43824931388126537,0.280614132445431,0.3974325386429133,0.9993196209916406,0.48840952994204767,62,8487,0.6935483870967742,0.009190526687875575,19
LES,37.png,1444,1620,222108,319523,0.5704954110824528,0.399086099831582,0.6956030399625407,0.9220545142293588,0.48353013711063053,0.2819890842935112,0.16413695728909283,0.22518159806295399,0.9993422264094384,0.3771289537712895,65,8338,0.5076923076923077,0.011753418085871912,32
LES,370.png,1444,1620,115725,303515,0.43173838374200935,0.27529742440051225,0.7820349967595593,0.9042011553570746,0.29817636690114163,0.5234657039711191,0.3545232273838631,0.5283206359721763,0.9993665091357515,0.5186991869918699,48,9559,0.6666666666666666,0.006904487917146145,16
LES,42.png,1444,1620,155663,327938,0.5070833186862723,0.33965949006615176,0.7876823651092424,0.905970231959176,0.3738907964310327,0.40831815421979356,0.25653251954987605,0.35962566844919786,0.9993564657423979,0.4722612359550562,61,10576,0.6065573770491803,0.009077155824508321,24
LES,486.png,1444,1620,131167,305851,0.42603279498784946,0.27067450556224304,0.7097211951176744,0.9036466883714738,0.30437042873817644,0.3532972972972973,0.21454831932773108,0.3099393019726859,0.9994984259476412,0.4107591754650578,45,11467,0.6,0.005842853405424261,18
LES,49.png,1444,1620,175690,297275,0.4857695601154419,0.32080292888080897,0.6538562240309637,0.9156961346650706,0.3864300731645782,0.2695859398272267,0.15579273541056982,0.22602397602397603,0.9992270720891235,0.3339483394833948,73,9564,0.5616438356164384,0.01150146382266834,32
LES,529.png,1444,1620,140801,165281,0.45910572983710246,0.297947587142736,0.49901634221347857,0.9567796644862198,0.42510633406138637,0.4137807925740807,0.2608597794283142,0.3386908240794857,0.9995629015119926,0.531651376146789,53,6790,0.5849056603773585,0.012812960235640648,22
LES,53.png,1444,1620,186263,336460,0.49225689323025773,0.3264859186024676,0.6907276270649565,0.9034828800701528,0.38238423586756226,0.3451561672842774,0.20857325655790146,0.3049579045837231,0.9993656020167178,0.3975609756097561,61,10943,0.5081967213114754,0.007584757379146486,30
LES,586.png,1444,1620,170438,272553,0.5692666442433367,0.3978845128289277,0.7397998099015478,0.9324694929367838,0.46262561776975486,0.5788500336247479,0.4073110138412398,0.5435743605936217,0.9990917063661139,0.6190219345559151,92,7547,0.75,0.019875447197561943,23
LES,90.png,1444,1620,163023,308234,0.5045654494256849,0.33740389991117214,0.7292835980199113,0.9129955699166045,0.38571345146868935,0.49653960232890254,0.3302645038725705,0.41820873427091043,0.9993834291110582,0.6109759394430927,71,9944,0.676056338028169,0.011162510056315366,23
STARE,im0001.png,605,700,33799,96160,0.4228256604005879,0.26809062878107803,0.8128938725997811,0.8237494899936105,0.28572171381031614,0.24713824479013796,0.14099129269926322,0.5288944723618091,0.9896185898347507,0.1612409038682497,84,1569,0.7023809523809523,0.06564690885914595,25
STARE,im0002.png,605,700,28205,86276,0.41542264655270306,0.26216621463694295,0.8430774685339478,0.84189782314474,0.2756154666419398,0.28245363766048504,0.1644518272425249,0.47058823529411764,0.9925726085008428,0.20178343949044586,76,1568,0.6578947368421053,0.05803571428571429,26
STARE,im0003.png,605,700,25345,101063,0.3467343838997532,0.20972696735666504,0.8646675872953246,0.8012130954025443,0.21684493830580925,0.29376989540700316,0.17217484008528786,0.5948434622467772,0.9905207990120203,0.19504830917874397,74,1495,0.6891891891891891,0.06622073578595318,23
STARE,im0004.png,605,700,31395,80121,0.42966031780192976,0.27360979453853973,0.7630832935180761,0.8567628568878234,0.2990102470014104,0.4631703005303477,0.3013803680981595,0.6193853427895981,0.9936383806614374,0.3698823529411765,67,1548,0.6716417910447762,0.05878552971576227,22
STARE,im0005.png,605,700,38257,90790,0.4790502685068231,0.3149678510653474,0.8079567138040097,0.8445656377922506,0.3404559973565371,0.4581362346263009,0.29713146188065653,0.5550143266475644,0.9927882669460251,0.3900523560209424,95,1274,0.7894736842105263,0.08555729984301413,20
STARE,im0044.png,605,700,29496,90673,0.43368922101373897,0.27688580505998234,0.8834418226200162,0.8360042030030151,0.28738433712350975,0.386310223266745,0.23939559439286365,0.6408382066276803,0.9918352916611302,0.2764928511354079,77,1233,0.7662337662337663,0.0689375506893755,18
STARE,im0077.png,605,700,33941,85715,0.4998161396001872,0.3331699218967611,0.8810288441707669,0.8567303027269296,0.348865426121449,0.22342569269521412,0.12576208705515385,0.5236127508854782,0.9872951072293898,0.1420108869676593,95,1279,0.7157894736842105,0.09304143862392494,27
STARE,im0081.png,605,700,31615,84945,0.48756005490734383,0.32236655510806056,0.8987822236280246,0.855748497645993,0.33451056566013304,0.27948303715670436,0.1624413145539906,0.5527156549520766,0.9910886747958809,0.18702702702702703,77,1396,0.8051948051948052,0.08022922636103152,15
STARE,im0082.png,605,700,33310,85912,0.4806998708292094,0.3163955966301191,0.8602521765235664,0.8532586688536354,0.3335389701089487,0.25462777999733655,0.14588737982603386,0.5542028985507247,0.9885531385217237,0.165283540802213,98,1365,0.7448979591836735,0.08571428571428572,25
STARE,im0139.png,605,700,34057,94404,0.45657436887460007,0.295818832904625,0.8610858267022932,0.8328946726478587,0.31064361679589847,0.24523470839260314,0.13975356679636836,0.5337461300309597,0.9892079595150337,0.15918744228993537,87,1307,0.6781609195402298,0.0757459831675593,28
STARE,im0162.png,605,700,30180,78705,0.5004178720668595,0.33370487867615534,0.9027170311464546,0.8691625139835248,0.3461533574741122,0.22160524987380112,0.1246097076355379,0.5146541617819461,0.987339791462183,0.14120295915085238,121,1108,0.6942148760330579,0.13357400722021662,37
STARE,im0163.png,605,700,32751,83390,0.514460870838033,0.34631256810330835,0.9121858874538182,0.863045074971401,0.35825638565775275,0.22291407222914073,0.12543798177995796,0.43552311435523117,0.9927818181387605,0.1497907949790795,61,1179,0.8688524590163934,0.07039864291772689,8
STARE,im0235.png,605,700,37701,82159,0.5227265142666444,0.3538454587554923,0.8309328665022148,0.8682422712345029,0.3812972407161723,0.23786347185823037,0.13498583569405098,0.4514448128848887,0.9882555073815406,0.16147068790240596,105,1261,0.6857142857142857,0.09357652656621729,33
STARE,im0236.png,605,700,38360,86648,0.5225425572763344,0.3536768925899055,0.8514337851929092,0.8598249987017708,0.37693887914320007,0.27223843908434475,0.15756713498132668,0.5372953305033353,0.9905796122327551,0.18230452674897119,82,1356,0.7439024390243902,0.07374631268436578,21
STARE,im0239.png,605,700,36571,90226,0.4713202993761682,0.30831854389368113,0.8170681687676028,0.8440411548371923,0.33117948263250063,0.2511863334387852,0.14363241678726482,0.44086618545252637,0.9911619425229844,0.1756248617562486,85,1436,0.6941176470588235,0.10376044568245125,26
STARE,im0240.png,605,700,43243,84736,0.5414950890380453,0.37126723740745105,0.8012857572323844,0.868283818575332,0.4089171072507553,0.34721808985421004,0.21008100810081007,0.5100524475524476,0.9922438107176433,0.2631935047361299,79,1439,0.7721518987341772,0.08686587908269632,18
STARE,im0255.png,605,700,37903,83482,0.5404292128351939,0.37026584636225096,0.865366857504683,0.8685622554117381,0.39289906806257635,0.2984101100693029,0.1753713464302827,0.5641618497109827,0.986331832598805,0.20285437162255784,152,1389,0.7763157894736842,0.16342692584593232,34
STARE,im0291.png,605,700,21418,78546,0.3647913248769557,0.2230854877586228,0.8512933046969838,0.8499982590615844,0.23213148982761694,0.31845120505728963,0.18937969924812031,0.48612786489746684,0.9969266876601423,0.23678025851938894,39,1652,0.717948717948718,0.03753026634382567,11
STARE,im0319.png,605,700,18245,94248,0.25254904749628865,0.14452425524987791,0.7785694710879693,0.8024873227967576,0.15071937866055513,0.1897018970189702,0.10479041916167664,0.41816009557945044,0.9940780243361733,0.12267788293024887,43,2014,0.7441860465116279,0.024826216484607744,11
STARE,im0324.png,605,700,28261,92574,0.384458145404891,0.23797473541856629,0.8219100527228336,0.8245466667004016,0.250912783286884,0.33456698741672836,0.2008888888888889,0.5347003154574133,0.995009852403418,0.24344703770197487,45,1649,0.6888888888888889,0.02971497877501516,14
