dataset,image,method,refinement,height,width,gt_vessel_pixels,pred_vessel_pixels,removed_short_components,removed_disconnected_components,dice,iou,sensitivity,specificity,precision,fp_pixels,fn_pixels,fp_over_gt_area,fn_over_gt_area,terminal_dice,terminal_iou,terminal_sensitivity,terminal_specificity,terminal_precision,terminal_fp_pixels,terminal_fn_pixels,terminal_fp_over_gt_area,terminal_fn_over_gt_area,gt_endpoint_count,pred_endpoint_count,endpoint_recall,endpoint_precision,missed_endpoint_count,pred_skeleton_pixels,gt_skeleton_pixels,skeleton_overlap,pred_skeleton_components,gt_skeleton_components,component_ratio,pruned_pred_skeleton_pixels,pruned_gt_skeleton_pixels,pruned_skeleton_overlap,pruned_pred_skeleton_components,pruned_gt_skeleton_components,pruned_component_ratio,pred_to_gt_skeleton_distance_mean,pred_to_gt_skeleton_distance_p95,gt_to_pred_skeleton_distance_mean,gt_to_pred_skeleton_distance_p95,skeleton_precision_radius_3,skeleton_recall_radius_3,skeleton_distance_f1_radius_3,skeleton_precision_radius_5,skeleton_recall_radius_5,skeleton_distance_f1_radius_5
HRF,09_dr.jpg,baseline,structure_filtered,800,1200,64956,67701,13,193,0.6485598196853539,0.4799027209138879,0.6622636861875731,0.9724225848114729,0.6354115891936604,24683,21938,0.37999568938974077,0.33773631381242686,0.5614625392552715,0.39030095119288943,0.39030095119288943,1.0,1.0,0,3910,0.0,0.6096990488071106,636,251,0.23427672955974843,0.32669322709163345,487,12437,20172,0.223081499107674,4723,7815,0.6043506078055022,11278,17938,0.23369383431820714,4251,6885,0.6174291938997821,1.0715386797449375,3.0,13.774809013446305,66.79781674776713,0.9504703706681675,0.5974618282768194,0.7337140034549168,0.9708933022433063,0.6222982351774737,0.7584589477668897
HRF,09_dr.jpg,multiscale_line,raw,800,1200,64956,151089,0,0,0.4947858085121155,0.3287145519290024,0.8228339183447256,0.8909092737340287,0.35375176220638166,97641,11508,1.5031867725845187,0.17716608165527434,0.7485608352034345,0.5981599875253392,0.5981599875253392,1.0,1.0,0,2577,0.0,0.40184001247466083,636,3159,0.789308176100629,0.1462488129154796,134,34572,20172,0.3020523497917906,12841,7815,1.6431222008957134,22450,17938,0.28776898204928086,7977,6885,1.1586056644880174,10.024225208518356,35.4682957019364,1.5965212989690283,7.0,0.5136237417563346,0.8664981162006742,0.644948853033337,0.54654055304871,0.9161213563355146,0.6846386981693374
HRF,09_dr.jpg,multiscale_line,structure_filtered,800,1200,64956,87241,18,159,0.6298941503446192,0.4597412313092852,0.7379456863107334,0.9560837232582979,0.5494434956041311,39307,17022,0.6051327052158384,0.26205431368926657,0.6202667814113597,0.4495555902073912,0.4495555902073912,1.0,1.0,0,3530,0.0,0.5504444097926088,636,396,0.31761006289308175,0.2904040404040404,434,15992,20172,0.23641681538766607,5844,7815,0.7477927063339731,14259,17938,0.2454565726390902,5164,6885,0.7500363108206245,2.785137625571647,14.317821063276353,9.850656539056134,53.71219600798314,0.8468609304652326,0.6733095379734285,0.7501784222988294,0.8784392196098049,0.7027562958556415,0.7808378990065473
HRF,09_dr.jpg,clean_recovery,raw,800,1200,64956,154518,0,0,0.49301511796385905,0.3271533270444815,0.8329022723074081,0.8878088674970169,0.35013396497495436,100416,10854,1.5459079992610383,0.1670977276925919,0.7518489684702219,0.6023701855605801,0.6023701855605801,1.0,1.0,0,2550,0.0,0.3976298144394199,636,3108,0.789308176100629,0.1451093951093951,134,34249,20172,0.29878048780487804,12729,7815,1.6287907869481766,22365,17938,0.2847586130003345,7950,6885,1.1546840958605664,10.004682282446877,35.38361202590826,1.6044209328719188,7.0,0.5173873689742766,0.8656553638707118,0.6476721803529929,0.5486875529212532,0.9156751933372992,0.6861955241440284
HRF,09_dr.jpg,clean_recovery,structure_filtered,800,1200,64956,90788,23,158,0.6228682966920074,0.4522939201790377,0.7467208571956401,0.9527576297925018,0.5342556284971582,42284,16452,0.6509637292936757,0.25327914280435987,0.6204151876949554,0.44971152346795573,0.44971152346795573,1.0,1.0,0,3529,0.0,0.5502884765320443,636,383,0.33490566037735847,0.3002610966057441,423,16069,20172,0.23488003172714653,5868,7815,0.7508637236084453,14408,17938,0.2443973687144609,5196,6885,0.7546840958605664,2.9341015965715007,15.231546211727817,9.957012381256202,54.057834498815815,0.8434252287012259,0.6729129486416815,0.7485820328004303,0.8735453357396229,0.702012690858616,0.7784415443633034
HRF,09_dr.jpg,connected_recovery,raw,800,1200,64956,170074,0,0,0.46792324384121176,0.3054176247764411,0.846542274770614,0.8714186118224355,0.3233180850688524,115086,9968,1.7717531867725844,0.15345772522938605,0.7611320390225056,0.6143770466240449,0.6143770466240449,1.0,1.0,0,2473,0.0,0.3856229533759551,636,3158,0.779874213836478,0.14249525015832806,140,35757,20172,0.2947650208209399,12867,7815,1.6464491362763916,23854,17938,0.28436837997547104,8147,6885,1.1832970225127089,9.963994584001309,35.22782990761707,1.5914124571975292,7.0,0.5123751992616831,0.8712076145151696,0.645259785884417,0.5490673154906731,0.9178564346619076,0.6871045185998721
HRF,09_dr.jpg,connected_recovery,structure_filtered,800,1200,64956,105901,19,148,0.5933265830489824,0.42179412498959806,0.7803282221811688,0.93831141262329,0.4786262641523687,55214,14269,0.8500215530512962,0.2196717778188312,0.6523063990753388,0.48401684079214097,0.48401684079214097,1.0,1.0,0,3309,0.0,0.5159831592078591,636,447,0.3663522012578616,0.28635346756152125,403,17549,20172,0.237606583382907,6243,7815,0.798848368522073,15672,17938,0.2478537183632512,5483,6885,0.7963689179375454,3.2490490909044496,16.278820596099706,8.955483651359332,51.24451190127583,0.8160009117328623,0.7006742018639699,0.7539528834132104,0.851672459969229,0.7308645647432084,0.7866573887865844
HRF,09_g.jpg,baseline,raw,800,1200,63659,155749,0,0,0.5226609786334135,0.3537854013697785,0.9007053205359807,0.8902080792912519,0.36814361568934634,98411,6321,1.5459086696303743,0.09929467946401922,0.8185737507951092,0.6928691074419717,0.6928691074419717,1.0,1.0,0,2567,0.0,0.3071308925580282,1046,2943,0.7954110898661568,0.2759089364593952,214,36500,23366,0.4245056920311564,13865,9368,1.4800384286934245,25215,19769,0.42738631190247356,9115,7851,1.1609985989045981,6.4791759423833435,23.345235059857504,1.2778255799799854,6.082762530298219,0.5843561643835616,0.8960883334759907,0.7074020569578479,0.6219452054794521,0.9352905931695626,0.7470923808154135
HRF,09_g.jpg,baseline,structure_filtered,800,1200,63659,99450,12,131,0.6556474504779013,0.48770499279446905,0.8399597857333606,0.9487036741597227,0.5376671694318753,45979,10188,0.7222702210213795,0.16004021426663945,0.68274231678487,0.5183058147882269,0.5183058147882269,1.0,1.0,0,4026,0.0,0.48169418521177315,1046,507,0.30592734225621415,0.4280078895463511,726,19962,23366,0.3667722331592913,7529,9368,0.8036934244235696,17918,19769,0.39744043704790327,6623,7851,0.8435868042287606,2.3578148243275083,13.601470508735444,5.899174844551069,33.24154027718932,0.8628393948502154,0.7382521612599503,0.7956984666335594,0.890642220218415,0.76316014722246,0.8219877553521814
HRF,09_g.jpg,multiscale_line,raw,800,1200,63659,158669,0,0,0.5189539779065165,0.35039692903868463,0.9062190735009975,0.8873419825713651,0.36358078767749213,100980,5970,1.586264314550967,0.09378092649900249,0.8213228035538006,0.6968174204355109,0.6968174204355109,1.0,1.0,0,2534,0.0,0.30318257956448913,1046,2935,0.7906309751434034,0.2756388415672913,219,36643,23366,0.4222374390139519,13812,9368,1.4743808710503843,25426,19769,0.42698163791795235,9121,7851,1.161762832760158,6.478505851622816,23.345235059857504,1.277827616407841,6.082762530298219,0.5836858335834948,0.8969870752375246,0.7071901506464615,0.622356248123789,0.935376187623042,0.7474161818224103
HRF,09_g.jpg,multiscale_line,structure_filtered,800,1200,63659,108309,13,122,0.6380024190547079,0.4684313892921185,0.861747749729025,0.9403675610063581,0.5064953050992992,53451,8801,0.83964561177524,0.13825225027097504,0.6966081871345029,0.5344580043072505,0.5344580043072505,1.0,1.0,0,3891,0.0,0.46554199569274946,1046,541,0.31835564053537285,0.43253234750462105,713,21843,23366,0.37610202858854747,8126,9368,0.8674210076857387,19649,19769,0.4083160503819111,7174,7851,0.9137689466310024,2.9310069274910373,17.11724276862369,4.4549085142133755,25.96150997149434,0.8293274733324177,0.7710348369425661,0.7991195107100199,0.8615116971112027,0.7970127535735684,0.8280080642367855
HRF,09_g.jpg,clean_recovery,raw,800,1200,63659,163305,0,0,0.5106536719479742,0.3428710047688357,0.9103190436544715,0.8824610276669259,0.35485747527632344,105355,5709,1.6549898678898507,0.08968095634552851,0.8232312565997888,0.6995692749461594,0.6995692749461594,1.0,1.0,0,2511,0.0,0.3004307250538406,1046,2931,0.7877629063097514,0.27567383145684066,222,36639,23366,0.41496191046820163,13758,9368,1.4686165670367208,25450,19769,0.41954575345237494,9072,7851,1.1555215896064195,6.470754911093077,23.345235059857504,1.2896460388310171,6.082762530298219,0.5848685826578236,0.8965163057433878,0.7079108544649233,0.6231338191544529,0.9349910125823847,0.7478534565116974
HRF,09_g.jpg,clean_recovery,structure_filtered,800,1200,63659,113244,13,121,0.6231776736403566,0.45262025586704113,0.865879137278311,0.9351552589918346,0.48674543463671366,58123,8538,0.9130366483922148,0.134120862721689,0.6999533364442371,0.5384063173007897,0.5384063173007897,1.0,1.0,0,3858,0.0,0.46159368269921036,1046,538,0.3193116634799235,0.43308550185873607,712,21837,23366,0.36784216382778395,8090,9368,0.8635781383432963,19671,19769,0.39981789670696544,7139,7851,0.9093109158069036,2.943484286910279,17.204650534085253,4.475961471726329,26.0,0.8297843110317351,0.7702216896345117,0.7988943464073782,0.8614736456472959,0.7968415646666096,0.8278981021788961
HRF,09_g.jpg,connected_recovery,raw,800,1200,63659,173845,0,0,0.491469617353813,0.325793648578494,0.9168067358896621,0.8711628721658387,0.33571859990221176,115482,5296,1.8140718515842222,0.0831932641103379,0.8274410774410774,0.7056712132089017,0.7056712132089017,1.0,1.0,0,2460,0.0,0.29432878679109836,1046,2947,0.7820267686424475,0.2714625042416016,228,37233,23366,0.40730120688179405,13800,9368,1.4730999146029036,26057,19769,0.41281804845970965,9116,7851,1.1611259712138582,6.464690931428852,23.345235059857504,1.2895114838426092,6.082762530298219,0.5836489135981522,0.8986133698536335,0.7076678978007709,0.6248489243413101,0.9369596850124112,0.7497183045667054
HRF,09_g.jpg,connected_recovery,structure_filtered,800,1200,63659,125729,13,112,0.5905020381439162,0.418944939350121,0.8783832608115113,0.9221144631340081,0.4447422631214756,69812,7742,1.096655618215806,0.12161673918848867,0.7191786070032947,0.5614979660205791,0.5614979660205791,1.0,1.0,0,3665,0.0,0.4385020339794209,1046,562,0.34608030592734224,0.4412811387900356,684,22654,23366,0.3666010442523325,8239,9368,0.8794833475661827,20414,19769,0.39759218979209876,7236,7851,0.9216660298051204,2.985214453197947,17.11724276862369,4.083743587838469,24.041630560342615,0.8235631676525117,0.7868270136095181,0.8047760788196001,0.8592743003443101,0.814046049815972,0.8360489368777076
HRF,09_h.jpg,baseline,raw,800,1200,74574,147974,0,0,0.5794794830778079,0.40793461000714887,0.86465792367313,0.9057030175305446,0.435758984686499,83493,10093,1.1195993241612359,0.13534207632686995,0.7243506959391591,0.5678290213723285,0.5678290213723285,1.0,1.0,0,1921,0.0,0.43217097862767156,266,2877,0.7481203007518797,0.13451511991657977,67,34874,21927,0.4696036849546222,13498,8665,1.5577611079053664,23699,20458,0.43767719229641217,8861,7998,1.1079019754938735,8.217226772785796,29.154759474226502,1.3701357726812207,7.211102550927978,0.5396570510982394,0.8743558170292334,0.6673946078771478,0.5691345988415438,0.9195056323254435,0.7030879029459443
HRF,09_h.jpg,baseline,structure_filtered,800,1200,74574,89385,15,166,0.7269134356759922,0.570985081491276,0.7990988816477592,0.9663517899858374,0.6666890417855345,29793,14982,0.3995092123260117,0.20090111835224073,0.5086394900184533,0.34105736782902135,0.34105736782902135,1.0,1.0,0,2929,0.0,0.6589426321709786,266,426,0.2781954887218045,0.19483568075117372,192,18422,21927,0.39576777488940573,7271,8665,0.8391229082515869,16590,20458,0.398132759800567,6475,7998,0.8095773943485871,3.520323418067611,22.67156809750927,5.609115335809808,28.792360097775937,0.8224405601997612,0.709216947142792,0.7616438799340934,0.8470850070567799,0.7400465179915173,0.7899563457995248
HRF,09_h.jpg,multiscale_line,raw,800,1200,74574,152457,0,0,0.5785201139932432,0.40698438274665344,0.8806152278273929,0.9019839037932024,0.43075096584610745,86786,8903,1.1637568053208893,0.11938477217260708,0.7334378116540817,0.5790776152980878,0.5790776152980878,1.0,1.0,0,1871,0.0,0.42092238470191223,266,2851,0.7481203007518797,0.1378463696948439,67,35228,21927,0.4589319104300634,13435,8665,1.5504904789382574,24222,20458,0.4310783067748558,8893,7998,1.111902975743936,8.194787510326803,29.120439557122072,1.3721236821806737,7.0710678118654755,0.5404223912796638,0.8761800519906964,0.6685112271798941,0.5711649824003634,0.9207825967984676,0.7050097242389356
HRF,09_h.jpg,multiscale_line,structure_filtered,800,1200,74574,99636,17,144,0.7139085012341427,0.5550993081901361,0.8338697133049052,0.957702845861766,0.6241218033642458,37451,12389,0.5021991578834446,0.1661302866950948,0.5514094834609744,0.38065241844769404,0.38065241844769404,1.0,1.0,0,2753,0.0,0.619347581552306,266,503,0.34962406015037595,0.21073558648111332,173,20116,21927,0.4032015323573676,7648,8665,0.8826312752452394,17988,20458,0.4049760484895884,6772,7998,0.8467116779194799,3.6909155743118593,22.80350850198276,4.284894180358306,24.041630560342615,0.8046331278584211,0.7502622337757103,0.776497072114932,0.8328693577251939,0.7824599808455329,0.806878109784239
HRF,09_h.jpg,clean_recovery,raw,800,1200,74574,157278,0,0,0.5725807842934285,0.4011300800725185,0.8900823343256363,0.8973364233713489,0.4220361398288381,90901,8197,1.2189368948963446,0.10991766567436372,0.7381121362668559,0.5849268841394826,0.5849268841394826,1.0,1.0,0,1845,0.0,0.4150731158605174,266,2841,0.7518796992481203,0.13762759591693066,66,35221,21927,0.4494458886304556,13364,8665,1.5422965954991346,24273,20458,0.42267083781405806,8856,7998,1.1072768192048013,8.180181327726878,29.068883707497267,1.3881014735946058,7.0710678118654755,0.5418642287271798,0.8755871756282209,0.6694400501454312,0.5723006161097073,0.9201897204359921,0.7056999044458638
HRF,09_h.jpg,clean_recovery,structure_filtered,800,1200,74574,106913,20,135,0.6927548529646752,0.5299349204208255,0.8429613538230483,0.950249936188908,0.5879827523313348,44050,11711,0.5906884436935125,0.15703864617695176,0.5514094834609744,0.38065241844769404,0.38065241844769404,1.0,1.0,0,2753,0.0,0.619347581552306,266,522,0.3308270676691729,0.19157088122605365,178,20573,21927,0.3937611164317964,7789,8665,0.8989036353144836,18358,20458,0.39593313129338153,6868,7998,0.8587146786696674,4.076537604740513,24.186773244895647,4.293828972110542,24.0,0.7853497302289408,0.7488484516805765,0.7666648760823336,0.812910124921013,0.7825511925936061,0.7974418191715602
HRF,09_h.jpg,connected_recovery,raw,800,1200,74574,168829,0,0,0.5523350164131091,0.3815351083816259,0.9013865422265133,0.8852428096757945,0.3981543455212079,101609,7354,1.362525813286132,0.09861345777348673,0.7492965672481711,0.5991001124859393,0.5991001124859393,1.0,1.0,0,1782,0.0,0.40089988751406075,266,2861,0.7518796992481203,0.1352673890248165,66,36118,21927,0.439184566972226,13386,8665,1.5448355452971725,25199,20458,0.4142633688532603,8914,7998,1.1145286321580394,8.172733982055988,29.068883707497267,1.389605616082451,7.0710678118654755,0.5393155767207487,0.8795548866694031,0.6686412370982256,0.5737028628384739,0.9217403201532357,0.7072218677110308
HRF,09_h.jpg,connected_recovery,structure_filtered,800,1200,74574,121719,17,119,0.6543483466043108,0.4862687493848006,0.8611848633572022,0.9350628962781757,0.5276251037225084,57497,10352,0.771005980636683,0.13881513664279777,0.594688586784698,0.42317210348706413,0.42317210348706413,1.0,1.0,0,2564,0.0,0.5768278965129359,266,596,0.3609022556390977,0.19463087248322147,170,21871,21927,0.39088794636749213,8077,8665,0.9321407963069821,19382,20458,0.3918760387134617,7052,7998,0.8817204301075269,4.285473464447545,24.08318915758459,3.849818802735418,21.95449840010015,0.7661286635270449,0.7699183654854745,0.7680188395709672,0.7967171139865575,0.8026633830437361,0.799679194824119
HRF,10_dr.jpg,baseline,raw,800,1200,83850,158486,0,0,0.5979961706061007,0.42652962714418585,0.8641383422778771,0.9018113336757404,0.457188647577704,86028,11392,1.0259749552772808,0.13586165772212283,0.7808803567965872,0.6405280738030857,0.6405280738030857,1.0,1.0,0,2260,0.0,0.35947192619691426,546,2362,0.7802197802197802,0.23116003386960204,120,34804,25655,0.3525628532449815,13104,9631,1.3606063752465996,25269,23244,0.33828084667010844,9279,8693,1.0674105602208674,5.645084568298956,23.0,1.3125396828837645,5.656854249492381,0.6577117572692794,0.9021243422334827,0.7607693995477067,0.6898057694517872,0.9432079516663419,0.7968460747614008
HRF,10_dr.jpg,baseline,structure_filtered,800,1200,83850,116175,7,114,0.6767154105736783,0.5113906834410065,0.8071556350626118,0.9446498887176853,0.5825693996126533,48495,16170,0.5783542039355993,0.19284436493738819,0.6353375298458867,0.465563861937331,0.465563861937331,1.0,1.0,0,3360,0.0,0.534436138062669,546,526,0.3443223443223443,0.3403041825095057,358,22660,25655,0.30419021633209903,8499,9631,0.8824628802824214,20324,23244,0.30893994149027704,7557,8693,0.8693201426435063,2.655499262659888,15.0,4.510433290216113,25.079872407968907,0.8473521624007061,0.7618787760670435,0.8023455340751897,0.8732568402471315,0.7921262911713116,0.8307153940196063
HRF,10_dr.jpg,multiscale_line,raw,800,1200,83850,160051,0,0,0.5983165300675274,0.42685566527823277,0.8701848539057842,0.9006037778919135,0.45588593635778596,87086,10885,1.038592725104353,0.12981514609421585,0.7827686350435624,0.6430730077938603,0.6430730077938603,1.0,1.0,0,2244,0.0,0.35692699220613966,546,2350,0.7802197802197802,0.2323404255319149,120,34879,25655,0.3563827713895927,13084,9631,1.3585297476897518,25414,23244,0.3434004474272931,9290,8693,1.06867594616358,5.6325961459681295,23.0,1.3011689816140115,5.656854249492381,0.6580750594913845,0.9037614500097447,0.7615942723366752,0.6902434129418848,0.9433248879360748,0.7971797565024633
HRF,10_dr.jpg,multiscale_line,structure_filtered,800,1200,83850,118186,8,111,0.6761567245441407,0.5107528489815452,0.8145974955277281,0.943066826456657,0.5779364730171086,49882,15546,0.5948956469886703,0.1854025044722719,0.643142333009604,0.4739939557817719,0.4739939557817719,1.0,1.0,0,3307,0.0,0.526006044218228,546,521,0.3516483516483517,0.345489443378119,354,22858,25655,0.30824400701617616,8540,9631,0.8867199667739591,20552,23244,0.313543279986233,7612,8693,0.875647072357069,2.6462092022711166,14.866068747318506,4.3763221946988455,24.698178070456937,0.8473182255665412,0.7674917170142272,0.8054318996304871,0.873567241228454,0.7969986357435198,0.8335282182960432
HRF,10_dr.jpg,clean_recovery,raw,800,1200,83850,162981,0,0,0.5951359432162087,0.42362528982247294,0.8759570661896243,0.8978120184899846,0.45065989287094815,89532,10401,1.0677638640429339,0.12404293381037568,0.7859418750603456,0.6473675839032925,0.6473675839032925,1.0,1.0,0,2217,0.0,0.3526324160967075,546,2348,0.7783882783882784,0.23211243611584328,121,35011,25655,0.356343792633015,13021,9631,1.3519883708856817,25597,23244,0.3444759938048529,9240,8693,1.062924191878523,5.627813892212473,23.0,1.301064410377978,5.466671639841669,0.6583073891062808,0.9038004287663224,0.7617636807484667,0.6910399588700694,0.9435197817189631,0.7977804113995978
HRF,10_dr.jpg,clean_recovery,structure_filtered,800,1200,83850,122049,11,104,0.6690270472416088,0.5026601373492041,0.8214192009540847,0.9393106203275695,0.5643307196290015,53173,14974,0.634144305307096,0.1785807990459153,0.6521599313967199,0.48385557499602355,0.48385557499602355,1.0,1.0,0,3245,0.0,0.5161444250039765,546,531,0.3516483516483517,0.3502824858757062,354,23148,25655,0.30808809198986553,8522,9631,0.8848510019727962,20808,23244,0.3134142144209258,7578,8693,0.8717358794432302,2.7249362156656765,15.524174696260024,4.329076253086318,24.443768265305867,0.8424485916709867,0.7711557201325278,0.8052272116930006,0.8692759633661655,0.8010134476710193,0.8337498062220278
HRF,10_dr.jpg,connected_recovery,raw,800,1200,83850,169012,0,0,0.5875220475990857,0.41595130501005145,0.8858795468097793,0.8918781030645437,0.4395013371831586,94731,9569,1.129767441860465,0.11412045319022063,0.7916586584662695,0.6551614442500397,0.6551614442500397,1.0,1.0,0,2168,0.0,0.34483855574996025,546,2363,0.7765567765567766,0.22979263647905204,122,35536,25655,0.35751315533034494,13074,9631,1.357491433911328,26134,23244,0.34813285148855616,9301,8693,1.0699413321062925,5.594962186541125,23.0,1.2827492977352075,5.385164807134504,0.657502251238181,0.906295069187293,0.762107775085047,0.6934939216569113,0.9452348470083805,0.8000282090275554
HRF,10_dr.jpg,connected_recovery,structure_filtered,800,1200,83850,132152,10,97,0.6629012694326905,0.49577585729322476,0.8538342277877161,0.9308816983393254,0.5417549488467825,60558,12256,0.7222182468694096,0.14616577221228383,0.6787853315120311,0.5137585493876252,0.5137585493876252,1.0,1.0,0,3057,0.0,0.4862414506123747,546,575,0.358974358974359,0.32869565217391306,350,24402,25655,0.32364061586435394,8826,9631,0.9164157408368809,21889,23244,0.33049389089657544,7810,8693,0.8984240193258944,2.6876029007144644,15.033296378372908,3.352600460255166,20.0,0.8412425211048274,0.8053011108945625,0.8228795442910083,0.8712400622899762,0.8364841161566946,0.8535084092184302
HRF,10_g.jpg,baseline,raw,800,1200,62963,150787,0,0,0.5271953216374269,0.3579533181708448,0.8948747677207248,0.8947167173706324,0.37366616485506043,94443,6619,1.499976176484602,0.10512523227927513,0.8134095238095238,0.6855014768203416,0.6855014768203416,1.0,1.0,0,2449,0.0,0.31449852317965843,1014,2794,0.7534516765285996,0.23478883321403007,250,35737,23010,0.41890482398956974,14089,9447,1.4913729226209378,24786,19561,0.4208885026327897,9494,8078,1.1752909135924734,6.815404979908943,24.041630560342615,1.2951382037681105,6.324555320336759,0.5816660603855948,0.8944806605823555,0.7049286287624243,0.612894199289252,0.9339852238157322,0.7401147333765856
HRF,10_g.jpg,baseline,structure_filtered,800,1200,62963,98063,12,122,0.6518574640120229,0.4835226592226122,0.8335530390864476,0.9491882720556677,0.5351967612657169,45580,10480,0.723917221225164,0.1664469609135524,0.6808402507199729,0.5161166045974059,0.5161166045974059,1.0,1.0,0,3768,0.0,0.48388339540259406,1014,513,0.2958579881656805,0.3508771929824561,714,20109,23010,0.36010430247718384,7874,9447,0.8334921138985921,17883,19561,0.3833648586473084,6949,8078,0.8602376825947017,2.490831736206124,15.620499351813308,5.476784103639127,31.11269837220809,0.8506141528668756,0.7475010864841374,0.7957311059807967,0.8745337908399224,0.7730117340286832,0.8206448585725852
HRF,10_g.jpg,multiscale_line,raw,800,1200,62963,154247,0,0,0.5233644859813084,0.35443037974683544,0.9027524101456411,0.8914125058386666,0.3684998735793889,97407,6123,1.547051442910916,0.09724758985435891,0.817463933181473,0.6912803390265828,0.6912803390265828,1.0,1.0,0,2404,0.0,0.30871966097341724,1014,2788,0.7514792899408284,0.23457675753228122,252,35998,23010,0.4147327249022164,14068,9447,1.4891499947073146,25127,19561,0.41802566330964674,9513,8078,1.1776429809358753,6.800244261904325,24.041630560342615,1.2971215850318132,6.324555320336759,0.5816712039557753,0.8966536288570187,0.7056062162416828,0.6139785543641313,0.9343328987396784,0.7410141690976354
HRF,10_g.jpg,multiscale_line,structure_filtered,800,1200,62963,103724,9,114,0.6408178202259325,0.47147308856893155,0.8482442069151724,0.9439086682043215,0.5149049400331649,50316,9555,0.799136000508235,0.1517557930848276,0.6995657982631931,0.5379478618209836,0.5379478618209836,1.0,1.0,0,3598,0.0,0.4620521381790163,1014,542,0.3165680473372781,0.35239852398523985,693,20820,23010,0.36271186440677966,8008,9447,0.8476765110617127,18517,19561,0.38566535453197687,7052,8078,0.872988363456301,2.5775258031078288,16.1245154965971,5.108442398315993,30.4138126514911,0.8439000960614793,0.7638852672750978,0.8019016283312848,0.8695485110470701,0.7900043459365493,0.8278701095166401
HRF,10_g.jpg,clean_recovery,raw,800,1200,62963,158792,0,0,0.5157042682239409,0.3474403767279356,0.9081524069691723,0.8867248508144034,0.3600937074915613,101612,5783,1.6138366977431189,0.09184759303082762,0.8192570128885519,0.6938487222293567,0.6938487222293567,1.0,1.0,0,2384,0.0,0.3061512777706434,1014,2778,0.747534516765286,0.2339812814974802,256,35891,23010,0.40843111690569317,14021,9447,1.484174870329205,25054,19561,0.41086856500178925,9461,8078,1.1712057439960386,6.809698891068834,24.041630560342615,1.3122847891237985,6.324555320336759,0.5817335822351007,0.8950456323337679,0.7051536164983344,0.6142208353069014,0.9341156019122121,0.7411222154149085
HRF,10_g.jpg,clean_recovery,structure_filtered,800,1200,62963,109322,9,110,0.6247438836811098,0.4542745720363305,0.8547400854470085,0.9381240684609442,0.49227968752858525,55505,9146,0.8815494814414815,0.14525991455299145,0.7045416735984029,0.5438551431873636,0.5438551431873636,1.0,1.0,0,3552,0.0,0.45614485681263645,1014,557,0.32938856015779094,0.34290843806104127,680,21045,23010,0.35745328118209474,8054,9447,0.8525457817296497,18660,19561,0.3794284545779868,7054,8078,0.8732359494924486,2.7001324840828813,16.97056274847714,5.016365985194567,30.01666203960727,0.836255642670468,0.7651455888744024,0.7991217985306122,0.8622475647422191,0.7924380704041721,0.825870221994851
HRF,10_g.jpg,connected_recovery,raw,800,1200,62963,169234,0,0,0.4968625778972166,0.3305503346474741,0.9161729904864762,0.8756472698450566,0.340859401775057,111549,5278,1.7716595460826199,0.08382700951352381,0.8247811651071536,0.7018107101579556,0.7018107101579556,1.0,1.0,0,2322,0.0,0.29818928984204446,1014,2789,0.7485207100591716,0.23126568662603084,255,36631,23010,0.39826162538026944,14028,9447,1.4849158463004128,25861,19561,0.4026379019477532,9543,8078,1.1813567714780886,6.774912863917544,24.020824298928627,1.2995598108150963,6.082762530298219,0.5818841964456335,0.8999565406345067,0.7067837661352958,0.6181103436979607,0.9372881355932203,0.7449505697081095
HRF,10_g.jpg,connected_recovery,structure_filtered,800,1200,62963,120498,5,107,0.5999422220526434,0.4285124739153456,0.8740530152629322,0.9270208475235693,0.4567129744892031,65465,7930,1.0397376236837508,0.1259469847370678,0.7208213552361397,0.5635032746885835,0.5635032746885835,1.0,1.0,0,3399,0.0,0.4364967253114165,1014,596,0.34023668639053256,0.3540268456375839,669,22077,23010,0.3554106910039113,8373,9447,0.8863131152746904,19574,19561,0.3787638668779715,7353,8078,0.910250061896509,2.77412865256604,16.492422502470642,4.252870678658637,25.612496949731394,0.8276486841509263,0.7883528900478053,0.8075230154626147,0.8565475381618879,0.8154715341156019,0.8355049850434896
HRF,10_h.jpg,baseline,raw,800,1200,82643,164017,0,0,0.585891510581367,0.4143186431348264,0.8743390244787822,0.8954142954350396,0.44055189401098666,91759,10385,1.1103057730237285,0.12566097552121777,0.7547213802751224,0.6060662797228983,0.6060662797228983,1.0,1.0,0,2104,0.0,0.39393372027710166,334,3081,0.8353293413173652,0.19441739694904253,55,38669,24797,0.47981610678711134,14348,9427,1.522011244298292,26805,22914,0.44784847691367724,9397,8597,1.0930557171106199,6.877690559436082,24.758836806279895,1.3091337098374305,6.708203932499369,0.5565957226719077,0.8749848772028874,0.6803847999844722,0.5950761591972898,0.9211598177198854,0.7230540030452903
