image,method,removed_far_components,removed_weak_components,gt_vessel_pixels,pred_vessel_pixels,dice,iou,sensitivity,specificity,precision,fp_pixels,fn_pixels,fp_over_gt_area,fn_over_gt_area,terminal_dice,terminal_iou,terminal_sensitivity,terminal_specificity,terminal_precision,terminal_fp_pixels,terminal_fn_pixels,terminal_fp_over_gt_area,terminal_fn_over_gt_area,gt_endpoint_count,pred_endpoint_count,endpoint_recall,endpoint_precision,missed_endpoint_count,skeleton_distance_f1_radius_5
08_h.jpg,connected_recovery_raw,0,0,96423,176064,0.641124163721572,0.47180481586708295,0.9058938220134201,0.8972703071063727,0.4961207288258815,88715,9074,0.9200605664623586,0.09410617798657997,0.7897350993377483,0.652530779753762,0.652530779753762,1.0,1.0,0,1778,0.0,0.34746922024623805,301,2848,0.8538205980066446,0.18890449438202248,44,0.7540470001027376
08_h.jpg,soft_structure_refined,0,3653,96423,167454,0.648173201908465,0.47947947386716605,0.8869149476784585,0.9051213730796444,0.5107014463673606,81935,10904,0.8497453926967632,0.11308505232154153,0.7870096005689226,0.6488176666015243,0.6488176666015243,1.0,1.0,0,1797,0.0,0.35118233339847565,301,2854,0.840531561461794,0.18640504555010512,48,0.7508751060706118
09_dr.jpg,baseline_raw,0,0,64956,144127,0.4985005954573064,0.33200186023992,0.802296939466716,0.8971972327617413,0.3615838808828325,92013,12842,1.4165435063735452,0.19770306053328407,0.7354825988366361,0.5816310619055044,0.5816310619055044,1.0,1.0,0,2683,0.0,0.41836893809449555,636,3140,0.7845911949685535,0.14522292993630573,137,0.6839085088043902
09_dr.jpg,connected_recovery_raw,0,0,64956,170074,0.46792324384121176,0.3054176247764411,0.846542274770614,0.8714186118224355,0.3233180850688524,115086,9968,1.7717531867725844,0.15345772522938605,0.7611320390225056,0.6143770466240449,0.6143770466240449,1.0,1.0,0,2473,0.0,0.3856229533759551,636,3158,0.779874213836478,0.14249525015832806,140,0.6871045185998721
09_dr.jpg,soft_structure_refined,0,3402,64956,158844,0.4766666666666667,0.31291028446389496,0.8211558593509453,0.8821231135005654,0.33579486792072727,105505,11617,1.624253340722951,0.17884414064905474,0.7461139896373057,0.5950413223140496,0.5950413223140496,1.0,1.0,0,2597,0.0,0.4049586776859504,636,3117,0.7735849056603774,0.1450112287455887,144,0.6811709730450566
09_g.jpg,baseline_raw,0,0,63659,155749,0.5226609786334135,0.3537854013697785,0.9007053205359807,0.8902080792912519,0.36814361568934634,98411,6321,1.5459086696303743,0.09929467946401922,0.8185737507951092,0.6928691074419717,0.6928691074419717,1.0,1.0,0,2567,0.0,0.3071308925580282,1046,2943,0.7954110898661568,0.2759089364593952,214,0.7470923808154135
09_g.jpg,connected_recovery_raw,0,0,63659,173845,0.491469617353813,0.325793648578494,0.9168067358896621,0.8711628721658387,0.33571859990221176,115482,5296,1.8140718515842222,0.0831932641103379,0.8274410774410774,0.7056712132089017,0.7056712132089017,1.0,1.0,0,2460,0.0,0.29432878679109836,1046,2947,0.7820267686424475,0.2714625042416016,228,0.7497183045667054
09_g.jpg,soft_structure_refined,0,3966,63659,161023,0.51281366553618,0.34482139436889486,0.9049780863664211,0.8846276138210792,0.3577749762456295,103413,6049,1.6244835765563392,0.09502191363357891,0.8207407407407408,0.6959798994974874,0.6959798994974874,1.0,1.0,0,2541,0.0,0.30402010050251255,1046,2936,0.7906309751434034,0.27452316076294275,219,0.7458418605391812
09_h.jpg,baseline_raw,0,0,74574,147974,0.5794794830778079,0.40793461000714887,0.86465792367313,0.9057030175305446,0.435758984686499,83493,10093,1.1195993241612359,0.13534207632686995,0.7243506959391591,0.5678290213723285,0.5678290213723285,1.0,1.0,0,1921,0.0,0.43217097862767156,266,2877,0.7481203007518797,0.13451511991657977,67,0.7030879029459443
09_h.jpg,connected_recovery_raw,0,0,74574,168829,0.5523350164131091,0.3815351083816259,0.9013865422265133,0.8852428096757945,0.3981543455212079,101609,7354,1.362525813286132,0.09861345777348673,0.7492965672481711,0.5991001124859393,0.5991001124859393,1.0,1.0,0,1782,0.0,0.40089988751406075,266,2861,0.7518796992481203,0.1352673890248165,66,0.7072218677110308
09_h.jpg,soft_structure_refined,0,4425,74574,152708,0.5702167351572056,0.39881340702354723,0.8689355539464156,0.9007167171508403,0.4243392618592346,87908,9774,1.17880226352348,0.13106444605358436,0.7314497716894978,0.5766029246344206,0.5766029246344206,1.0,1.0,0,1882,0.0,0.4233970753655793,266,2873,0.7406015037593985,0.13400626522798467,69,0.7011693610085341
10_dr.jpg,baseline_raw,0,0,83850,158486,0.5979961706061007,0.42652962714418585,0.8641383422778771,0.9018113336757404,0.457188647577704,86028,11392,1.0259749552772808,0.13586165772212283,0.7808803567965872,0.6405280738030857,0.6405280738030857,1.0,1.0,0,2260,0.0,0.35947192619691426,546,2362,0.7802197802197802,0.23116003386960204,120,0.7968460747614008
10_dr.jpg,connected_recovery_raw,0,0,83850,169012,0.5875220475990857,0.41595130501005145,0.8858795468097793,0.8918781030645437,0.4395013371831586,94731,9569,1.129767441860465,0.11412045319022063,0.7916586584662695,0.6551614442500397,0.6551614442500397,1.0,1.0,0,2168,0.0,0.34483855574996025,546,2363,0.7765567765567766,0.22979263647905204,122,0.8000282090275554
10_dr.jpg,soft_structure_refined,0,3067,83850,161146,0.5970056653986188,0.42552250616766746,0.8721765056648778,0.8995445985276493,0.4538244821466248,88014,10718,1.049660107334526,0.12782349433512225,0.7830042586140147,0.6433911245427072,0.6433911245427072,1.0,1.0,0,2242,0.0,0.3566088754572928,546,2345,0.7765567765567766,0.23198294243070364,122,0.7974564594942701
10_g.jpg,baseline_raw,0,0,62963,150787,0.5271953216374269,0.3579533181708448,0.8948747677207248,0.8947167173706324,0.37366616485506043,94443,6619,1.499976176484602,0.10512523227927513,0.8134095238095238,0.6855014768203416,0.6855014768203416,1.0,1.0,0,2449,0.0,0.31449852317965843,1014,2794,0.7534516765285996,0.23478883321403007,250,0.7401147333765856
10_g.jpg,connected_recovery_raw,0,0,62963,169234,0.4968625778972166,0.3305503346474741,0.9161729904864762,0.8756472698450566,0.340859401775057,111549,5278,1.7716595460826199,0.08382700951352381,0.8247811651071536,0.7018107101579556,0.7018107101579556,1.0,1.0,0,2322,0.0,0.29818928984204446,1014,2789,0.7485207100591716,0.23126568662603084,255,0.7449505697081095
10_g.jpg,soft_structure_refined,0,4538,62963,155236,0.5189757973226276,0.35041682396846124,0.8992582945539443,0.8900647353453648,0.36473498415316036,98616,6343,1.5662531963216493,0.10074170544605562,0.8156653992395437,0.688711955823809,0.688711955823809,1.0,1.0,0,2424,0.0,0.3112880441761911,1014,2797,0.752465483234714,0.23453700393278512,251,0.7396371453280907
10_h.jpg,baseline_raw,0,0,82643,164017,0.585891510581367,0.4143186431348264,0.8743390244787822,0.8954142954350396,0.44055189401098666,91759,10385,1.1103057730237285,0.12566097552121777,0.7547213802751224,0.6060662797228983,0.6060662797228983,1.0,1.0,0,2104,0.0,0.39393372027710166,334,3081,0.8353293413173652,0.19441739694904253,55,0.7230540030452903
10_h.jpg,connected_recovery_raw,0,0,82643,179260,0.5683020049407606,0.3969426561341562,0.900499739844875,0.8805047432231121,0.4151511770612518,104840,8223,1.2685889912031267,0.09950026015512506,0.7666551206558134,0.6216064407414342,0.6216064407414342,1.0,1.0,0,2021,0.0,0.3783935592585658,334,3069,0.8203592814371258,0.19028999674160965,60,0.7293749320860197
10_h.jpg,soft_structure_refined,0,4033,82643,166855,0.5832431522497175,0.41167484256445946,0.8804012439045049,0.8927506134902896,0.4360612507866111,94096,9884,1.138584030105393,0.11959875609549508,0.7566057502037016,0.6085002808462835,0.6085002808462835,1.0,1.0,0,2091,0.0,0.3914997191537165,334,3085,0.8383233532934131,0.19416531604538087,54,0.7234774567724586
11_dr.jpg,baseline_raw,0,0,81247,156615,0.6040981745718106,0.43276551657671547,0.8842911122872229,0.9035348954711961,0.4587427768732241,84769,9401,1.0433492928969685,0.11570888771277708,0.7764357515779631,0.634568844733155,0.634568844733155,1.0,1.0,0,2869,0.0,0.365431155266845,861,2327,0.778164924506388,0.29780833691448216,191,0.7973616998438777
11_dr.jpg,connected_recovery_raw,0,0,81247,166765,0.5908665709723723,0.41931201034674176,0.9018302214235603,0.893606053123005,0.4393667736035739,93494,7976,1.1507378733984024,0.09816977857643974,0.7860842674913027,0.6475608202776716,0.6475608202776716,1.0,1.0,0,2767,0.0,0.35243917972232836,861,2335,0.7735191637630662,0.29507494646680943,195,0.7981497064319293
11_dr.jpg,soft_structure_refined,0,2975,81247,160030,0.6010353245439889,0.4296286640319016,0.8924391054438933,0.9004020469915892,0.4530900456164469,87522,8739,1.0772336209336961,0.10756089455610669,0.7820353707725721,0.6420838109794931,0.6420838109794931,1.0,1.0,0,2810,0.0,0.3579161890205069,861,2315,0.7770034843205574,0.29892008639308854,192,0.7964989438494077
11_g.jpg,baseline_raw,0,0,73343,147080,0.5848572971060189,0.4132850318981823,0.8788568779569966,0.9068162773203167,0.43825129181397876,82622,8885,1.1265151411859347,0.12114312204300343,0.7820891514500538,0.6421563223459376,0.6421563223459376,1.0,1.0,0,3246,0.0,0.3578436776540624,1071,2284,0.6713352007469654,0.3095446584938704,352,0.7734630106783278
11_g.jpg,connected_recovery_raw,0,0,73343,161911,0.5629319799025734,0.3917225712561673,0.9028264456048976,0.892072131613465,0.4089654192735515,95695,7127,1.3047598271136986,0.09717355439510246,0.792465388711395,0.6562672252232389,0.6562672252232389,1.0,1.0,0,3118,0.0,0.3437327747767611,1071,2289,0.6629318394024276,0.30275229357798167,361,0.7781902470565054
11_g.jpg,soft_structure_refined,0,4577,73343,149880,0.5809258006567424,0.4093695741389652,0.8840380131709911,0.9040869242559412,0.43259941286362424,85042,8505,1.1595107917592682,0.1159619868290089,0.7831511167751023,0.6435894609194135,0.6435894609194135,1.0,1.0,0,3233,0.0,0.3564105390805865,1071,2281,0.6704014939309056,0.30951337132836476,353,0.7730033823579192
11_h.jpg,baseline_raw,0,0,89656,144620,0.6979716232136455,0.5360648321170755,0.9119188899794771,0.9277745351263409,0.5653367445719818,62861,7897,0.7011354510573748,0.0880811100205229,0.8605679473322198,0.7552604346326319,0.7552604346326319,1.0,1.0,0,1419,0.0,0.24473956536736804,265,2236,0.8566037735849057,0.16949910554561717,38,0.7741433228125083
11_h.jpg,connected_recovery_raw,0,0,89656,156319,0.6784510620998069,0.513375662938216,0.9306794860355135,0.9162652928037649,0.5337866798021994,72878,6215,0.812862496653877,0.06932051396448648,0.8677992579574302,0.7664711969644705,0.7664711969644705,1.0,1.0,0,1354,0.0,0.2335288030355295,265,2273,0.8566037735849057,0.16849978002639684,38,0.7783353257598097
11_h.jpg,soft_structure_refined,0,3745,89656,146098,0.6960730252721057,0.5338282271653774,0.9151757829927724,0.9264118555421764,0.5616161754438801,64047,7605,0.7143637904880878,0.08482421700722763,0.8623565191798293,0.7580200068989307,0.7580200068989307,1.0,1.0,0,1403,0.0,0.24197999310106932,265,2233,0.8566037735849057,0.17017465293327363,38,0.7738522312595332
12_dr.jpg,baseline_raw,0,0,65275,183399,0.45430563709917404,0.293916862222731,0.8653695901953274,0.858155299114253,0.308000588879983,126912,8788,1.944266564534661,0.13463040980467253,0.808197324825132,0.6781301482701813,0.6781301482701813,1.0,1.0,0,3126,0.0,0.3218698517298188,1089,3535,0.7915518824609734,0.21074964639321075,227,0.6761027138666493
12_dr.jpg,connected_recovery_raw,0,0,65275,200235,0.43568227185416747,0.27851264740864157,0.8860819609345079,0.8408494230070692,0.2888555946762554,142396,7436,2.18147836078131,0.11391803906549215,0.8190661478599222,0.6935749588138386,0.6935749588138386,1.0,1.0,0,2976,0.0,0.30642504118616143,1089,3537,0.7970615243342516,0.20752049759683347,221,0.6747122304207034
12_dr.jpg,soft_structure_refined,0,3247,65275,191111,0.44475127347047033,0.2859679393294946,0.8734431252393718,0.8501248987118947,0.2983292432146763,134097,8261,2.0543393335886635,0.1265568747606281,0.8108240479980409,0.681836902800659,0.681836902800659,1.0,1.0,0,3090,0.0,0.318163097199341,1089,3518,0.7887970615243343,0.21119954519613418,230,0.6737498084321144
12_g.jpg,baseline_raw,0,0,79252,161906,0.584513057829307,0.4129413281149299,0.8893150961489931,0.896195052387289,0.4353143181846256,91426,8772,1.1536112653308435,0.11068490385100692,0.8010798871027119,0.6681678607983623,0.6681678607983623,1.0,1.0,0,3242,0.0,0.3318321392016377,986,2351,0.7038539553752535,0.3215652913653764,292,0.7914924618606752
12_g.jpg,connected_recovery_raw,0,0,79252,171620,0.5700596320035716,0.3986597236934536,0.9022611416746581,0.886330709805756,0.41665307073767627,100114,7746,1.2632362590218544,0.09773885832534195,0.8071546303644466,0.6766632548618219,0.6766632548618219,1.0,1.0,0,3159,0.0,0.3233367451381781,986,2337,0.7028397565922921,0.3196405648267009,293,0.7935055319566715
12_g.jpg,soft_structure_refined,0,3432,79252,163682,0.582042859377444,0.41047986762272476,0.8920784333518397,0.8944272368486786,0.4319289842499481,92983,8553,1.1732574572250543,0.1079215666481603,0.8021823085882425,0.6697031729785057,0.6697031729785057,1.0,1.0,0,3227,0.0,0.3302968270214944,986,2344,0.7038539553752535,0.322098976109215,292,0.7913995012405762
12_h.jpg,baseline_raw,0,0,100849,163865,0.6845425629169595,0.5203836654988225,0.8984124780612599,0.9147286099882326,0.552918561010588,73261,10245,0.7264425031482712,0.1015875219387401,0.85153208058236,0.7414504716981132,0.7414504716981132,1.0,1.0,0,1754,0.0,0.25854952830188677,316,2554,0.8227848101265823,0.16405638214565388,56,0.7514187626331981
12_h.jpg,connected_recovery_raw,0,0,100849,172412,0.677337783291432,0.5121018614843179,0.9176590744578528,0.9070396240009032,0.5367665823724567,79867,8304,0.7919463752739244,0.08234092554214717,0.8606935930808632,0.7554540094339622,0.7554540094339622,1.0,1.0,0,1659,0.0,0.24454599056603774,316,2522,0.810126582278481,0.16098334655035687,60,0.7553419427961788
12_h.jpg,soft_structure_refined,0,3091,100849,166062,0.6833588724331331,0.5190168058140263,0.9043024720126129,0.9128628145692667,0.54918042658766,74864,9651,0.742337554165138,0.09569752798738708,0.8547311555668101,0.746314858490566,0.746314858490566,1.0,1.0,0,1721,0.0,0.25368514150943394,316,2539,0.8227848101265823,0.16423788893265065,56,0.7522022405299207
13_dr.jpg,baseline_raw,0,0,65778,173133,0.4874869721360674,0.3223026599807392,0.8852959956216364,0.8715084173728671,0.3363483564658384,114900,7545,1.7467846392410837,0.11470400437836359,0.8234672304439746,0.6999101527403414,0.6999101527403414,1.0,1.0,0,2004,0.0,0.3000898472596586,807,3468,0.8426270136307311,0.19521337946943484,127,0.6866801248285073
13_dr.jpg,connected_recovery_raw,0,0,65778,191344,0.46756014654521977,0.30510831827502893,0.9138313721913102,0.8532422597520526,0.3141462496864286,131234,5668,1.9951047462677491,0.08616862780868983,0.8369905956112853,0.7196765498652291,0.7196765498652291,1.0,1.0,0,1872,0.0,0.2803234501347709,807,3426,0.8190830235439901,0.19001751313485113,146,0.686910573188142
13_dr.jpg,soft_structure_refined,0,3063,65778,182440,0.4765004955321532,0.31276708271631054,0.8990543950865031,0.8621125402864166,0.3241504056128042,123302,6640,1.874517315819879,0.10094560491349691,0.8286265567444308,0.7073974243785565,0.7073974243785565,1.0,1.0,0,1954,0.0,0.29260257562144354,807,3445,0.8339529120198265,0.19477503628447024,134,0.6835744747914149
13_g.jpg,baseline_raw,0,0,65371,162426,0.49742533922747006,0.3310486674730193,0.8666840036101635,0.8817722206635377,0.34881115092411313,105770,8715,1.6179957473497422,0.13331599638983646,0.7838539617593832,0.6445393374741201,0.6445393374741201,1.0,1.0,0,2747,0.0,0.35546066252587993,790,3006,0.7417721518987341,0.21989354624085164,204,0.7171877271825811
13_g.jpg,connected_recovery_raw,0,0,65371,180547,0.47454029391911123,0.3110801891570569,0.8925823377338575,0.8634093015093407,0.32317900602059296,122198,7022,1.8692998424377782,0.10741766226614248,0.7991609043586357,0.6655020703933747,0.6655020703933747,1.0,1.0,0,2585,0.0,0.3344979296066253,790,2992,0.7455696202531645,0.21691176470588236,201,0.7213030939938462
13_g.jpg,soft_structure_refined,0,3941,65371,168765,0.4888782587897632,0.32352010129787906,0.8754952501873919,0.8753304442400146,0.33912244837495925,111533,8139,1.706154105031283,0.12450474981260803,0.7900422733677783,0.6529503105590062,0.6529503105590062,1.0,1.0,0,2682,0.0,0.3470496894409938,790,3001,0.7417721518987341,0.21992669110296567,204,0.7165800368925253
13_h.jpg,baseline_raw,0,0,83619,157580,0.6290905020335905,0.4588855084648372,0.9073057558688815,0.9067620133252546,0.481457037695139,81712,7751,0.9771941783565936,0.09269424413111853,0.8710217755443886,0.771513353115727,0.771513353115727,1.0,1.0,0,1386,0.0,0.228486646884273,287,2714,0.8571428571428571,0.1425939572586588,41,0.7267257841374493
13_h.jpg,connected_recovery_raw,0,0,83619,170711,0.6151771320725042,0.44422802823379764,0.935540965570026,0.8944728377269704,0.45825400823614176,92482,5390,1.105992657171217,0.06445903442997405,0.8863594639250963,0.795911638641609,0.795911638641609,1.0,1.0,0,1238,0.0,0.20408836135839103,287,2673,0.818815331010453,0.14104002992891881,52,0.7313001526353637
13_h.jpg,soft_structure_refined,0,3431,83619,160824,0.6288991707678273,0.4586819272219504,0.9192288833877468,0.9041980599761976,0.47794483410436256,83959,6754,1.0040660615410373,0.0807711166122532,0.8767706693824646,0.7805802835476426,0.7805802835476426,1.0,1.0,0,1331,0.0,0.2194197164523574,287,2677,0.8501742160278746,0.1441912588718715,43,0.7253821726733392
14_dr.jpg,baseline_raw,0,0,73321,194763,0.4690246340699184,0.3063567478010867,0.8574487527447798,0.8512494375078241,0.3227974512612765,131894,10452,1.7988570805089947,0.1425512472552202,0.7999558645040273,0.6666053696211842,0.6666053696211842,1.0,1.0,0,3626,0.0,0.3333946303788157,1110,3377,0.7702702702702703,0.2093574178264732,255,0.6886212996914025
14_dr.jpg,connected_recovery_raw,0,0,73321,204575,0.461784264616979,0.3002077367918702,0.8751108140914609,0.8416439320204945,0.3136453623365514,140411,9157,1.9150175256747726,0.12488918590853916,0.8092839938690607,0.679661640308937,0.679661640308937,1.0,1.0,0,3484,0.0,0.3203383596910629,1110,3336,0.7639639639639639,0.20833333333333334,262,0.6871766622087166
14_dr.jpg,soft_structure_refined,0,2242,73321,199643,0.466259286938937,0.3040013758312314,0.8679096029786828,0.8466107802259893,0.3187489669059271,136007,9685,1.8549528784386464,0.13209039702131722,0.8050321375597429,0.6736851783744023,0.6736851783744023,1.0,1.0,0,3549,0.0,0.32631482162559766,1110,3346,0.7783783783783784,0.21069934249850567,246,0.687237036340691
14_g.jpg,baseline_raw,0,0,67812,170547,0.49159461148939204,0.3259035105773456,0.8639768772488645,0.8745118741789847,0.3435299360293643,111959,9224,1.6510204683536838,0.13602312275113548,0.7780333525014376,0.6367058823529411,0.6367058823529411,1.0,1.0,0,2316,0.0,0.3632941176470588,737,3065,0.8426051560379919,0.20880913539967375,116,0.7181148588155823
14_g.jpg,connected_recovery_raw,0,0,67812,183977,0.4774156138671666,0.3135560946344263,0.8863328024538429,0.861158186391209,0.3266930105393609,123873,7708,1.826712086356397,0.11366719754615702,0.7907814871016692,0.6539607843137255,0.6539607843137255,1.0,1.0,0,2206,0.0,0.3460392156862745,737,3039,0.8371777476255088,0.20598881210924647,120,0.7214764731688063
14_g.jpg,soft_structure_refined,0,3671,67812,173707,0.4879947333336094,0.3227467153004836,0.8690202324072436,0.871353347052415,0.3392494257571658,114777,8882,1.6925765351265263,0.13097976759275645,0.7810707456978967,0.6407843137254902,0.6407843137254902,1.0,1.0,0,2290,0.0,0.3592156862745098,737,3060,0.8439620081411127,0.2088235294117647,115,0.717835153372794
14_h.jpg,baseline_raw,0,0,83705,160813,0.6242076247965385,0.4537077222166073,0.9117137566453617,0.9035735682618297,0.4745574051849042,84498,7390,1.0094737470879875,0.08828624335463832,0.8739159439626417,0.7760663507109005,0.7760663507109005,1.0,1.0,0,1890,0.0,0.22393364928909953,319,2698,0.7586206896551724,0.13825055596738325,77,0.7107078902338475
14_h.jpg,connected_recovery_raw,0,0,83705,173566,0.6055171395143643,0.4342234362805218,0.9305417836449436,0.8908187311350629,0.448768768076697,95675,5814,1.1430022101427633,0.06945821635505645,0.8883034773445733,0.7990521327014218,0.7990521327014218,1.0,1.0,0,1696,0.0,0.2009478672985782,319,2686,0.7460815047021944,0.13626209977661952,81,0.7173628407204862
14_h.jpg,soft_structure_refined,0,3487,83705,163666,0.6215441583694128,0.4508988533388076,0.918415865241025,0.9009580107155696,0.46971270758740363,86790,6829,1.0368556239173288,0.08158413475897497,0.8818970656421805,0.7887440758293839,0.7887440758293839,1.0,1.0,0,1783,0.0,0.21125592417061612,319,2673,0.7492163009404389,0.13767302656191546,80,0.710173920041573
15_dr.jpg,baseline_raw,0,0,62715,172515,0.4700845980529694,0.30726182470921026,0.8815913258391135,0.8693547757958731,0.320488073500855,117226,7426,1.8691860001594516,0.11840867416088655,0.7954939341421143,0.660431654676259,0.660431654676259,1.0,1.0,0,2124,0.0,0.339568345323741,769,3167,0.8296488946684005,0.18913798547521313,131,0.6712844171290442
15_dr.jpg,connected_recovery_raw,0,0,62715,183995,0.45836812451866565,0.297326574397375,0.9015705971458183,0.8579570593512652,0.30730182885404494,127453,6173,2.032257035796859,0.09842940285418161,0.809138505473584,0.6794564348521183,0.6794564348521183,1.0,1.0,0,2005,0.0,0.3205435651478817,769,3128,0.8205461638491548,0.1882992327365729,138,0.6587974916978375
15_dr.jpg,soft_structure_refined,0,1972,62715,179374,0.4634659154277972,0.301630741602998,0.8945228414254963,0.8626144424569674,0.312754356818714,123274,6615,1.9656222594275692,0.10547715857450371,0.803328869332313,0.6713029576338929,0.6713029576338929,1.0,1.0,0,2056,0.0,0.32869704236610714,769,3090,0.8205461638491548,0.19158576051779935,138,0.6625618334455047
15_g.jpg,baseline_raw,0,0,70117,162068,0.5203781467364386,0.3516967160147404,0.8615884878132265,0.8857647578389518,0.3727571142977022,101656,9705,1.449805325384714,0.13841151218677353,0.7691404612159329,0.6248807739474043,0.6248807739474043,1.0,1.0,0,2753,0.0,0.37511922605259573,892,2756,0.7511210762331838,0.2449201741654572,222,0.7164760201594942
15_g.jpg,connected_recovery_raw,0,0,70117,175825,0.5055256930495808,0.3382632211865467,0.8865895574539698,0.8722753440620845,0.3535617801791554,113660,7952,1.6210048918236661,0.11341044254603021,0.776221444055361,0.6342825998092383,0.6342825998092383,1.0,1.0,0,2684,0.0,0.3657174001907617,892,2729,0.7511210762331838,0.24624404543788933,222,0.7189513707140746
15_g.jpg,soft_structure_refined,0,4138,70117,163616,0.5190880192356235,0.3505191570991916,0.8651824807108119,0.8843083866081272,0.3707705847838842,102952,9453,1.4682887174294394,0.13481751928918806,0.7698625544753603,0.62583458236817,0.62583458236817,1.0,1.0,0,2746,0.0,0.3741654176318299,892,2752,0.75,0.2449127906976744,223,0.7161141142110401
15_h.jpg,baseline_raw,0,0,75278,151647,0.6184774705299108,0.4476781647326014,0.9321979861314063,0.9079111856605804,0.4627457186756085,81473,5104,1.0822949600148781,0.06780201386859375,0.8877833056937534,0.7982107355864811,0.7982107355864811,1.0,1.0,0,1421,0.0,0.20178926441351888,259,2710,0.7258687258687259,0.11439114391143912,71,0.6977994629367821
15_h.jpg,connected_recovery_raw,0,0,75278,168329,0.5863624608488262,0.41478982031059436,0.9487632508833922,0.890465027432346,0.4242940907389695,96908,3857,1.2873349451366933,0.05123674911660778,0.9016610777509163,0.8209315535359273,0.8209315535359273,1.0,1.0,0,1261,0.0,0.17906844646407272,259,2711,0.7258687258687259,0.11324234599778679,71,0.7011418454798749
15_h.jpg,soft_structure_refined,0,3846,75278,157201,0.6069537463598863,0.4357025079202357,0.9372193735221446,0.9020607603292333,0.44880121627725017,86649,4726,1.151053428624565,0.06278062647785541,0.8915473004879585,0.8043169554103948,0.8043169554103948,1.0,1.0,0,1378,0.0,0.19568304458960523,259,2709,0.7297297297297297,0.11443337024732374,70,0.6958865174272875
