image,method,gt_vessel_pixels,pred_vessel_pixels,dice,iou,sensitivity,specificity,precision,fp_pixels,fn_pixels,fp_over_gt_area,fn_over_gt_area,terminal_dice,terminal_iou,terminal_sensitivity,terminal_specificity,terminal_precision,terminal_fp_pixels,terminal_fn_pixels,terminal_fp_over_gt_area,terminal_fn_over_gt_area,gt_endpoint_count,pred_endpoint_count,endpoint_recall,endpoint_precision,missed_endpoint_count,pred_to_gt_skeleton_distance_mean,pred_to_gt_skeleton_distance_p95,gt_to_pred_skeleton_distance_mean,gt_to_pred_skeleton_distance_p95,skeleton_precision_radius_3,skeleton_recall_radius_3,skeleton_distance_f1_radius_3,skeleton_precision_radius_5,skeleton_recall_radius_5,skeleton_distance_f1_radius_5,terminal_pred_to_gt_skeleton_distance_mean,terminal_pred_to_gt_skeleton_distance_p95,terminal_gt_to_pred_skeleton_distance_mean,terminal_gt_to_pred_skeleton_distance_p95,terminal_skeleton_precision_radius_3,terminal_skeleton_recall_radius_3,terminal_skeleton_distance_f1_radius_3,terminal_skeleton_precision_radius_5,terminal_skeleton_recall_radius_5,terminal_skeleton_distance_f1_radius_5,removed_far_components,removed_weak_components,kept_components,kept_terminal_components,kept_nonterminal_components,removed_direction_components,removed_short_components,branch_graph_components,soft_graph_scored_components,iterative_layers,tree_connected_components,removed_low_contrast_components
01_g.jpg,hierarchical_terminal_refined,64230,147394,0.5302045136657468,0.3607335296613984,0.8734547719134361,0.8980854460408364,0.3806260770451986,91292,8128,1.421329596761638,0.1265452280865639,0.813301282051282,0.6853477380148548,0.6853477380148548,1.0,1.0,0,3262,0.0,0.3146522619851452,1516,2348,0.7368073878627969,0.3202725724020443,399,6.853287995974183,26.476404589747453,1.4586143243549838,6.4031242374328485,0.6162509813394529,0.8932052037532296,0.7293203854295858,0.6469895525092095,0.9303295408186393,0.7632108123796623,0.05181966951096926,0.0,3.249853492471911,16.55294535724685,0.9997607655502392,0.7355445988346033,0.8475380141384065,1.0,0.8023307933662035,0.890325789604576,0.0,128.0,0.0,13.0,0.0,1657.0,2614.0,0.0,0.0,0.0,0.0,0.0
01_g.jpg,branch_graph_refined,64230,144937,0.5358206600467569,0.3659528893939097,0.8724583527946442,0.900756890719716,0.38663695260699477,88899,8192,1.3840728631480617,0.12754164720535574,0.8141835859307979,0.6866017169865921,0.6866017169865921,1.0,1.0,0,3249,0.0,0.31339828301340794,1516,2345,0.7354881266490765,0.32025586353944563,401,6.838124902585192,26.476404589747453,1.452090414768163,6.4031242374328485,0.6175021907956365,0.8941571098318299,0.7305137791398671,0.6483546369322818,0.9314627623407824,0.7645417772601879,0.052864078853972214,0.0,3.244906178626144,16.55294535724685,0.9997614503816794,0.7365904676527716,0.8482321430686416,1.0,0.8024802031973703,0.8904177718832891,0.0,4993.0,0.0,9.0,0.0,4.0,914.0,13.0,0.0,0.0,0.0,0.0
01_g.jpg,soft_graph_score_refined,64230,151550,0.5270738715358235,0.357841348150572,0.8853495251440137,0.894298759726269,0.37522929726162985,94684,7364,1.4741398100576055,0.1146504748559863,0.8187774169657608,0.6931609916079868,0.6931609916079868,1.0,1.0,0,3181,0.0,0.3068390083920131,1516,2341,0.7308707124010554,0.3199487398547629,408,6.829101584630479,26.419689627245813,1.4536144288727608,6.324555320336759,0.6173204370410174,0.8968768414849735,0.7312922980504056,0.6492626425458237,0.9315534200625538,0.7652033016218773,0.046768620348040815,0.0,3.218217507068537,16.516631644381103,0.9997630331753554,0.7389810249514418,0.8498155982317777,1.0,0.8035260720155386,0.8910612211084417,0.0,0.0,0.0,222.0,0.0,0.0,4215.0,0.0,222.0,0.0,0.0,0.0
01_g.jpg,tree_iterative_refined,64230,149638,0.5288589223259207,0.35948892349744144,0.8804764128911724,0.8960838161581656,0.37793207607693236,93085,7677,1.4492449011365405,0.11952358710882766,0.8170251611798939,0.6906530336645124,0.6906530336645124,1.0,1.0,0,3207,0.0,0.3093469663354876,1516,2342,0.7341688654353562,0.32066609735269,403,6.852911980961135,26.476404589747453,1.460051403625007,6.4031242374328485,0.6160789505355638,0.8943384252753729,0.7295772510183948,0.6475508484775545,0.9309641448710394,0.7638148822832144,0.04892481964600697,0.0,3.233026159654643,16.55294535724685,0.9997622444127438,0.7376363364709397,0.848925476772854,1.0,0.8029284326908711,0.890693627247866,0.0,107.0,0.0,112.0,2.0,0.0,12672.0,0.0,0.0,3.0,695.0,285.0
01_h.jpg,baseline_raw,97834,153140,0.6572712711276866,0.4895041395887118,0.8430504732506082,0.9180424651401238,0.5385856079404466,70661,15355,0.7222540221190997,0.15694952674939183,0.7079820431402606,0.5479661016949152,0.5479661016949152,1.0,1.0,0,2667,0.0,0.4520338983050847,370,2598,0.8189189189189189,0.21401077752117012,67,5.31962349385395,21.213203435596427,1.3667117157554691,7.0,0.6382750240207992,0.8841432325371612,0.741355459387844,0.6747018594924546,0.9255990900890301,0.7804824803621025,0.1349796584333325,1.0,6.391234496462004,39.07162792625138,0.998165137614679,0.6967153284671533,0.8206324465174352,1.0,0.7478102189781022,0.8557110043850491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01_h.jpg,connected_recovery_raw,97834,165669,0.6503834870950236,0.4819024373783842,0.8758611525645481,0.9072336417812811,0.5172301396157398,79980,12145,0.8175072060837746,0.1241388474354519,0.7205898297733926,0.5632203389830508,0.5632203389830508,1.0,1.0,0,2577,0.0,0.43677966101694915,370,2605,0.8135135135135135,0.2126679462571977,69,5.293674409506633,21.18962010041709,1.3557048937212282,7.0,0.6370483602001111,0.8890849903910264,0.7422551050178511,0.6785158421345192,0.9274032239086951,0.7836730913458666,0.13447262638708066,1.0,6.348317115443509,39.07162792625138,0.997588908981314,0.7018248175182482,0.8239696350413342,1.0,0.7492700729927008,0.8566659712080117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01_h.jpg,soft_structure_refined,97834,154638,0.6569995880731329,0.4892028194768042,0.847731872355214,0.9168362009172247,0.5363300094414051,71701,14897,0.7328842733609993,0.15226812764478606,0.712352684417285,0.5532203389830509,0.5532203389830509,1.0,1.0,0,2636,0.0,0.44677966101694916,370,2591,0.8162162162162162,0.21381705905055962,68,5.333629339377398,21.213203435596427,1.3711567224912267,7.0,0.6368064799342944,0.8842216731380163,0.7403914122368823,0.6739924665099549,0.9257951915911676,0.7800772577583489,0.1337217224185126,1.0,6.3710333583255006,39.07162792625138,0.9981773997569866,0.698905109489051,0.8221536443464843,1.0,0.7489051094890511,0.8564273789649416,0.0,3828.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01_h.jpg,hierarchical_terminal_refined,97834,154232,0.656121809367388,0.4882301193224422,0.8452378518715375,0.9170240997673302,0.5361598111935266,71539,15141,0.7312284073021649,0.1547621481284625,0.7113683520803756,0.5520338983050848,0.5520338983050848,1.0,1.0,0,2643,0.0,0.44796610169491524,370,2597,0.8162162162162162,0.21332306507508664,68,5.319520645377654,21.213203435596427,1.372889779884466,7.0,0.6381046396841066,0.8840255716358787,0.7411991624173372,0.6753913411366521,0.9257951915911676,0.781013383870261,0.13640045958665353,1.0,6.37410423918768,39.07162792625138,0.9981740718198417,0.698905109489051,0.8221525154958575,1.0,0.7489051094890511,0.8564273789649416,0.0,80.0,0.0,22.0,0.0,1330.0,2464.0,0.0,0.0,0.0,0.0,0.0
01_h.jpg,branch_graph_refined,97834,153273,0.6574010282469226,0.489648094537516,0.8436637569761024,0.9179577946706319,0.5385097179542385,70734,15295,0.7230001839851177,0.15633624302389762,0.7088302877776562,0.5489830508474576,0.5489830508474576,1.0,1.0,0,2661,0.0,0.45101694915254237,370,2598,0.8189189189189189,0.21362586605080833,67,5.317319946473358,21.213203435596427,1.3660965044689422,7.0,0.6385610210651155,0.8845354355414362,0.7416862516324845,0.6749590557406675,0.92575597129074,0.7807103271685877,0.13603649452565586,1.0,6.387086768846674,39.07162792625138,0.998167379352474,0.6974452554744526,0.8211393199128995,1.0,0.7485401459854014,0.8561886871216865,0.0,4376.0,0.0,6.0,0.0,11.0,735.0,17.0,0.0,0.0,0.0,0.0
01_h.jpg,soft_graph_score_refined,97834,158016,0.6543052569865155,0.4862211585380022,0.855551239855265,0.9138054620571908,0.5297058525718914,74314,14132,0.7595927796062718,0.14444876014473496,0.7148769331300371,0.556271186440678,0.556271186440678,1.0,1.0,0,2618,0.0,0.44372881355932203,370,2591,0.8135135135135135,0.21343110768043227,69,5.289498329265985,21.18962010041709,1.3635805522408886,7.0,0.6392468619246862,0.8870455347687963,0.7430307268956855,0.6783542538354254,0.9268149194022827,0.7833552420229172,0.13788173883902785,1.0,6.365722332862222,39.07162792625138,0.9975801572897761,0.7,0.8227076725704714,1.0,0.7496350364963503,0.8569044639132248,0.0,3.0,0.0,197.0,0.0,0.0,3728.0,0.0,200.0,0.0,0.0,0.0
01_h.jpg,tree_iterative_refined,97834,156943,0.6551690301714833,0.48717574540615005,0.8530878835578634,0.9147704734355101,0.5317917970218486,73482,14373,0.7510885786127522,0.14691211644213667,0.7138964577656676,0.5550847457627118,0.5550847457627118,1.0,1.0,0,2625,0.0,0.4449152542372881,370,2588,0.8162162162162162,0.21406491499227204,68,5.301050133442427,21.18962010041709,1.3685874392694555,7.0,0.6384570131943861,0.8856728242538338,0.7420155581853438,0.6771997646861081,0.9261481742950151,0.7823471255972182,0.1328720164347312,1.0,6.360503704708033,39.07162792625138,0.9981807155852032,0.6992700729927007,0.8224072315309269,1.0,0.7489051094890511,0.8564273789649416,0.0,85.0,0.0,134.0,3.0,0.0,11225.0,0.0,0.0,3.0,558.0,147.0
