alpha,max_depth,initial_length,density_weight,density_depth_weight,density_direction_weight,density_survival_weight,density_angle_span,density_horizon_weight,edges,terminals,length,occupied_grid_coverage,coverage_dispersion,terminal_density_score,matched_terminal_density_score,density_lift_over_random,search_score
0.76,7,0.26,0.6,0.5,0.5,0.0,1.5,1.0,87.46666666666667,41.2,7.411667891984359,0.07383966244725738,0.0712186439713487,0.13423896796738327,0.13068939540998994,-0.03278008525175253,-0.7962655491568302
0.76,7,0.26,0.6,0.5,0.7,0.0,1.5,0.5,89.2,41.2,7.531906141487104,0.0738396624472574,0.07222025574011268,0.1349210100122885,0.13063184057157862,-0.03317070261667178,-0.7977340832055441
0.76,7,0.23,0.6,0.75,0.9,0.05,1.5,0.0,93.53333333333333,42.13333333333333,7.011881346606804,0.07341772151898733,0.04599418438101342,0.14466870343680568,0.1413490251119717,-0.020886895862589145,-0.8027784486137155
0.76,7,0.23,0.6,0.75,0.5,0.05,1.5,0.0,94.4,42.266666666666666,7.108996817690953,0.07784810126582277,0.03780872751424366,0.1416553093212345,0.13801413046345867,-0.02658823766223372,-0.8095750002191453
0.76,7,0.23,0.6,0.5,0.5,0.05,1.5,0.0,94.46666666666667,42.13333333333333,7.142975614022998,0.07637130801687762,0.04054207661995026,0.13701601876373629,0.13481567642429076,-0.02959298330568154,-0.8178586223811128
0.76,7,0.26,0.6,0.75,0.5,0.0,1.5,1.0,88.46666666666667,41.733333333333334,7.451601808130268,0.07383966244725738,0.07069581885562572,0.13728136910167338,0.13365522430615678,-0.029847213376358987,-0.8200131245681164
0.76,7,0.23,0.6,0.75,0.9,0.05,1.5,0.5,96.33333333333333,43.06666666666667,7.155905628042801,0.07510548523206752,0.04661321647399922,0.15336720915539878,0.15204680630738218,-0.010876390034855738,-0.8221764690392597
0.76,7,0.23,0.6,0.5,0.9,0.05,1.5,0.0,95.93333333333334,43.2,7.215927605028567,0.07616033755274261,0.046784941349393115,0.14477950075451548,0.1412673745017207,-0.020681709825141396,-0.8634886736854737
0.76,7,0.23,0.6,0.5,0.5,0.0,1.5,0.0,101.06666666666666,47.2,7.521566253552328,0.08037974683544304,0.03516630631337303,0.14979284549433028,0.14685767985256526,-0.01711431049924986,-1.0861571899558922
0.76,7,0.23,0.6,0.5,0.5,0.0,1.5,0.5,101.2,47.0,7.519377882103154,0.07932489451476793,0.036299783853876826,0.14542293082256028,0.1415821205445909,-0.021584548887030465,-1.0939647400888335
0.76,7,0.23,0.6,0.5,0.9,0.0,1.5,0.0,101.06666666666666,46.93333333333333,7.485691820201302,0.07995780590717301,0.044639652062251824,0.14107114319982275,0.1389675462877136,-0.023942344360819278,-1.1014104094725667
0.76,7,0.23,0.6,0.75,0.5,0.0,1.5,0.0,104.2,48.53333333333333,7.640311062032877,0.0820675105485232,0.038360895488171856,0.15553495621985,0.1512064703976094,-0.011977032391852356,-1.1521523042285635
0.76,7,0.23,0.6,0.75,0.5,0.0,1.5,0.5,104.06666666666666,48.2,7.62966603066562,0.08143459915611813,0.03905317344077154,0.14836722496107146,0.14492487833592138,-0.01860462715962193,-1.1556591343205616
0.76,7,0.23,0.6,0.75,0.9,0.0,1.5,0.0,103.6,48.266666666666666,7.594810465152533,0.08037974683544305,0.04492062470748159,0.14898089697305897,0.14659267214679114,-0.01635142483790256,-1.1596330363798388
0.76,7,0.23,0.6,0.5,0.7,0.0,1.5,0.5,103.86666666666666,48.13333333333333,7.664514597705048,0.08227848101265822,0.0452908733091487,0.14495819608678062,0.14114172534254518,-0.02174041696192823,-1.1645194480696746
0.76,7,0.23,0.6,0.5,0.7,0.0,1.5,0.0,104.66666666666667,48.266666666666666,7.707628477600455,0.08227848101265824,0.03810012732597513,0.14488221078446023,0.14153858108937578,-0.021051762049067443,-1.1668263464277422
0.76,7,0.23,0.6,0.5,0.9,0.0,1.5,0.5,105.6,49.2,7.744433186618738,0.08270042194092828,0.04150404623791224,0.1574594727465827,0.15340199228735638,-0.007919165295176596,-1.1837001404429177
0.76,7,0.23,0.6,0.5,0.5,0.0,1.5,1.0,103.73333333333333,48.46666666666667,7.648013794502685,0.08270042194092826,0.04437669199918816,0.14001404557660319,0.13762575021879067,-0.02395741016697481,-1.1938979140794617
0.76,7,0.23,0.6,0.5,0.5,0.0,1.0,1.0,103.06666666666666,48.333333333333336,7.6154510903426,0.08016877637130801,0.04215716943218717,0.1404380530903214,0.1364553283723753,-0.024801549696011414,-1.1950111096818787
0.76,7,0.23,0.6,0.5,0.9,0.0,1.5,1.0,106.13333333333334,49.93333333333333,7.777531507614461,0.08544303797468354,0.040497549483763176,0.16407971784649705,0.16038151207227483,-0.0026792991198346474,-1.2011860489277673
0.76,7,0.23,0.6,0.75,0.7,0.0,1.5,0.5,105.86666666666666,48.93333333333333,7.731849615469667,0.08312236286919832,0.046017777715464295,0.1478487708658803,0.14379469062383138,-0.01978433929742491,-1.206095978256544
0.76,7,0.23,0.6,0.5,0.7,0.0,1.5,1.0,105.66666666666667,49.13333333333333,7.75504850673981,0.08143459915611813,0.03969425154373839,0.15178562263393955,0.14653477543163693,-0.014929075187868186,-1.2064354073528363
0.76,7,0.23,0.6,0.75,0.9,0.0,1.5,1.0,107.73333333333333,50.4,7.826231319069111,0.08544303797468353,0.04321191175523394,0.16796805932087047,0.1657292880441427,0.002083557494187787,-1.2153460769835913
0.76,7,0.23,0.6,0.75,0.5,0.0,1.5,1.0,105.8,49.266666666666666,7.720885443727526,0.08396624472573838,0.045390498391160695,0.14400322292402026,0.14169404391719512,-0.02014762677298336,-1.2285503585882616
0.76,7,0.23,0.6,0.75,0.9,0.0,1.5,0.5,108.53333333333333,50.4,7.8625329079973785,0.0829113924050633,0.04307758895519338,0.1636104258664702,0.16032469649433476,-0.0022882104941619723,-1.2397108433138389
0.76,7,0.23,0.6,0.75,0.5,0.0,1.0,1.0,104.46666666666667,49.2,7.6473636976353845,0.08037974683544304,0.04132449358025831,0.14299376232976008,0.13994215051581277,-0.022666840112129927,-1.2402395464560034
0.76,7,0.23,0.6,0.75,0.9,0.0,1.0,1.0,106.86666666666666,50.06666666666667,7.752109735193369,0.08312236286919832,0.04116639786969498,0.15492305298536377,0.15216875522092413,-0.010746196012794163,-1.2455962517326669
0.76,7,0.23,0.6,0.75,0.7,0.0,1.5,0.0,107.86666666666666,50.2,7.826371649110237,0.08354430379746836,0.03919308463614457,0.15559998678815176,0.15161785550576592,-0.010655838129600638,-1.2523860142080159
0.76,7,0.23,0.6,0.5,0.9,0.0,1.0,1.0,106.13333333333334,49.93333333333333,7.760187014212267,0.08164556962025316,0.04073603122311639,0.1516101117257987,0.14821147255141665,-0.014727414616567125,-1.2550728333094225
0.76,7,0.23,0.6,0.75,0.7,0.0,1.0,0.0,105.73333333333333,49.86666666666667,7.718498661826999,0.08375527426160338,0.0527583636889015,0.1479381769385528,0.14629383462693016,-0.01754081724889945,-1.2601634113192677
0.76,7,0.23,0.6,0.5,0.5,0.0,1.0,0.0,106.0,49.666666666666664,7.780021399485155,0.08206751054852321,0.05321204985690321,0.1442066399891825,0.14134757346008225,-0.02119596998261138,-1.2673377022860959
0.76,7,0.23,0.6,0.75,0.7,0.0,1.5,1.0,107.6,50.333333333333336,7.819815978931326,0.08417721518987342,0.039985522371462426,0.15367335023296927,0.14901718120977994,-0.012862503774425752,-1.2678710247995604
0.76,7,0.23,0.6,0.75,0.9,0.0,1.0,0.0,107.0,50.333333333333336,7.804940743931003,0.08523206751054854,0.037860537483510606,0.14961830937202752,0.14748587576171623,-0.016443968839750748,-1.2728913652075096
0.76,7,0.23,0.6,0.5,0.9,0.0,1.0,0.0,106.6,50.13333333333333,7.833766558522737,0.08375527426160338,0.038316691864633955,0.14647306886292555,0.14480847410549752,-0.019548178746036433,-1.274929050789009
0.76,7,0.23,0.6,0.5,0.5,0.0,1.0,0.5,105.73333333333333,49.53333333333333,7.764426237437325,0.08122362869198313,0.052487417359686005,0.1406520398033624,0.13741422932017236,-0.02550810220971505,-1.2753649096275188
0.76,7,0.23,0.6,0.5,0.7,0.0,1.0,0.0,105.86666666666666,49.86666666666667,7.77215273946732,0.0820675105485232,0.05352504832365636,0.14362916022948988,0.14176652344739224,-0.022285448695637262,-1.2819669429021436
0.76,7,0.23,0.6,0.75,0.5,0.0,1.0,0.5,106.13333333333334,49.86666666666667,7.738645188476056,0.08143459915611814,0.05133863966649306,0.14240877485179534,0.13991202944538614,-0.02396298269429777,-1.288690640885391
0.76,7,0.23,0.6,0.75,0.5,0.0,1.0,0.0,106.46666666666667,50.13333333333333,7.7640585738025925,0.08248945147679326,0.051954284524538534,0.14681145351812033,0.143409402368665,-0.02011631179106751,-1.290143948434693
0.76,7,0.23,0.6,0.5,0.9,0.0,1.0,0.5,107.06666666666666,50.46666666666667,7.842276514762809,0.08438818565400845,0.038129398223676864,0.14617525371201198,0.14270706852317447,-0.017937531206483944,-1.2943336022064478
0.76,7,0.23,0.6,0.5,0.7,0.0,1.0,0.5,108.86666666666666,51.06666666666667,7.9523985538703945,0.08481012658227848,0.040285145351027084,0.1518917910560633,0.14732398262463778,-0.013927543026573836,-1.31808860745876
0.76,7,0.23,0.6,0.5,0.7,0.0,1.0,1.0,107.46666666666667,50.733333333333334,7.865095301420376,0.0839662447257384,0.03913035914534456,0.14363504917397057,0.13985568030561693,-0.02253515374195997,-1.3268602077294258
0.76,7,0.23,0.6,0.75,0.7,0.0,1.0,0.5,109.86666666666666,51.6,7.961592040178541,0.08607594936708861,0.03943663981162536,0.1560728549608162,0.15265760185878555,-0.010024920517228695,-1.332352119486534
0.76,7,0.23,0.6,0.75,0.9,0.0,1.0,0.5,108.6,51.4,7.872749897355429,0.0858649789029536,0.03723334602864616,0.15084754436562953,0.14792112308326522,-0.013902096740240007,-1.3336312161275456
0.76,7,0.23,0.6,0.75,0.7,0.0,1.0,1.0,110.2,51.93333333333333,7.9655774092129095,0.08628691983122364,0.039590923241541245,0.14879436552117936,0.1439306067303329,-0.017397911974925663,-1.3811331022449997
